surveyId,predictions
60731,7333 10218 5386 6079 896 7670 7978 3227 10255 10223 1539 2823 4492 10600 3334 10317 254 651
61092,2474 6788 8208 9647 10315 146 6925 8424 694 4871 1888 10247 7536 2386 10909 5412 5335 9636
61334,6491 5166 9890 6310 2922 4397 6643 3738 5420 9072 6746 5980 9245 2885 958 5994 11195 5739
62643,540 9465 7121 4397 4499 11195 9376 9816 10073 11140 10317 254 6915 2885 8431 1288 1086 3722
62910,10223 6079 254 6962 581 1964 7760 2025 843 540 10600 9816 4483 6331 963 4638 2885 9072
63918,5557 1497 1092 6603 10953 4748 3451 1015 1254 12 5764 9765 6759 601 3639 8746 8806 11140
64178,2474 6788 9647 8208 10247 10315 6925 1888 963 8424 4871 3935 8705 4342 5412 7536 694 8151
64913,10317 10763 11140 540 7817 9376 9465 8818 2211 3722 4397 3123 6962 6915 8431 1545 254 9816
66097,1910 2025 4483 10223 6962 7760 10113 6491 8151 6848 6079 5900 6331 254 1893 1716 4447 976
67733,1276 5412 7706 8208 2474 3043 1497 11013 6685 6226 6689 1254 9190 1539 5557 10600 9636 9873
67998,8746 9341 8818 11140 10317 4397 7817 4499 540 10600 10255 6962 10940 2211 10073 9881 890 8431
68018,8106 6568 10073 1497 5851 6874 2634 2474 8573 9572 4223 5071 1677 9766 1736 2386 3464 11193
68034,262 3744 5301 6603 7588 8340 3419 9555 838 7906 7571 5483 5543 5557 3811 12 1254 3451
69003,254 540 9816 2885 1964 6310 1951 581 9072 2847 11195 2101 340 8124 4492 4397 2955 10317
69099,9766 2122 7862 5173 2474 8991 6689 8512 811 5022 8549 6909 4026 9647 6925 8424 1746 8106
70350,1497 2474 10315 694 2386 5412 146 3020 7288 6909 559 9261 540 7748 8424 10305 10073 6925
70662,6999 10600 10317 10255 9341 9024 4499 2961 5189 2211 6962 540 8746 10940 7817 8818 3067 8431
72103,10247 5071 1888 1495 963 2474 4609 981 6079 6989 8151 10223 9647 5189 8428 2126 4483 7760
72786,7742 8106 4917 694 9766 1497 5832 6446 9261 8542 10904 10073 5704 222 7423 986 5166 53
72854,540 10317 6915 9376 9465 4499 9816 9341 4397 8818 254 10073 11140 1964 7121 11195 4854 2101
73272,1736 1304 2634 9572 476 9458 1381 7199 10909 6039 9513 10073 6874 7968 982 2075 4659 1300
73905,5018 10082 9341 10940 2556 7978 3581 7817 6091 3151 8923 3140 1539 10255 10600 7613 3497 3803
74414,1912 7748 7199 10073 4349 5749 4368 6836 3125 10051 10822 1519 11159 4229 4087 3140 6568 5868
75195,6491 10223 9890 10218 6079 8639 581 5386 6848 1214 10255 5384 11078 6643 5980 7333 7978 4492
76085,10600 6962 10940 2025 10255 10223 8151 7978 651 1539 1889 7613 843 3838 7807 5900 7957 540
76528,6079 10255 5386 10223 7978 10218 10600 7760 2823 896 6331 7333 6962 4638 9024 254 6999 5900
76891,6491 3020 822 2386 10305 473 7054 2075 3935 6643 8154 9922 3251 8887 2474 10239 146 5412
80169,4397 10112 10940 5040 8818 10255 10600 8746 7978 9341 11140 7450 10317 1018 8431 540 4499 4748
80467,2474 5412 3251 6925 10073 3935 10315 8512 146 10305 8424 3958 4349 4003 9458 11157 9261 7748
80514,10073 5412 11193 6874 9458 7199 9572 6669 6039 11159 10909 3865 3251 5474 3125 4003 476 3669
80804,4397 1539 5771 875 841 6310 540 8431 10218 2013 2644 1455 9024 10113 4492 6950 8747 7728
81526,10073 5398 6915 433 11195 11140 9710 3123 7121 10899 3360 8431 4628 540 1051 8858 2885 9376
81908,4368 4349 3476 6915 10073 812 7703 2257 10051 9388 6707 7748 3123 2386 5868 9261 10525 5420
82140,10218 10223 3227 5386 7333 10255 6079 2823 896 7670 1539 7978 7760 6989 6491 53 6962 10600
82897,6950 4492 6310 10113 5771 875 8439 1539 4447 1910 6643 2894 7122 9072 3237 4397 540 10304
83363,6788 8807 963 53 2474 9647 10247 5542 7971 9669 10991 2142 10896 6708 3792 7999 7666 4238
85499,1910 963 6788 6962 2885 5745 1964 8807 4447 976 8151 1264 9707 11195 9647 2025 10223 7322
85744,7706 10347 3043 5868 5969 4238 10946 5412 4902 1539 1312 6355 9636 5203 4013 9943 204 6491
86085,8106 8818 9388 10073 5398 2474 11140 3096 6925 8431 4758 5305 9873 2891 3476 10525 9261 146
86312,3214 10073 963 2885 3096 10112 4027 3123 5398 6962 3614 5420 6788 3958 5739 6571 8807 6491
88358,2474 10315 3020 10305 8887 9702 3935 2386 8208 3958 5412 2291 4169 11195 146 3177 8424 1525
88734,254 9816 540 1964 6310 9580 340 11195 6643 8124 9376 6915 6746 9465 2101 7121 4397 4499
88807,5876 1300 9877 9513 11125 4659 7968 5907 3115 245 3441 9820 2173 10289 11222 1000 8243 1381
89191,10255 10600 6079 651 6999 7978 9024 10223 4638 10940 7566 6962 5189 10317 5900 7760 4499 540
89854,10247 963 9647 6788 2474 1888 5071 8208 2885 4871 10684 11176 10315 981 9669 8424 7322 976
91065,10073 7199 7212 9572 11159 8391 1912 9119 2634 7748 3019 2702 476 3935 6836 6219 11193 1416
91371,254 540 9816 11195 6310 340 8124 4499 1964 9465 9072 7121 10274 6643 3275 9580 2101 643
92621,11157 3935 3251 2474 5412 4003 1276 5474 11193 6226 982 6925 9458 8208 2386 1736 8887 146
93286,10305 2474 3020 10315 2386 8887 146 8208 5412 6491 2291 3935 822 9702 180 3958 6925 9261
94281,1912 3125 10073 3464 11159 4349 10822 6836 7748 5881 7199 4519 7212 8921 10947 6141 10289 10510
95767,10600 10255 7706 1539 8428 10800 963 5071 2025 6079 5542 4238 5189 661 5412 11120 8307 4498
97031,6079 10255 10317 6989 5386 5900 6962 1539 10763 7817 6331 10600 10223 540 254 5189 3879 2163
97519,4558 963 5542 8428 53 2025 7999 976 3792 843 9647 10600 6989 9669 5551 4483 2 811
97774,963 10896 10385 10247 2474 10315 9647 8424 7788 11005 4871 8807 6788 8208 4609 2398 5114 9669
98717,7212 10073 7748 3464 7199 5907 9513 3019 9572 1416 1912 2152 476 6836 1176 10947 6219 6152
100319,6962 963 8807 6788 10073 8512 8151 7942 2025 843 10268 5114 10600 10315 2885 6989 2398 7760
100802,9353 1314 6491 6707 4628 2010 9977 747 7054 2101 9803 11207 3465 8339 3109 812 7881 8885
102099,4207 4842 6905 96 2630 10155 6748 7532 3173 4590 8428 6497 7706 790 10255 5531 5055 9804
102354,254 540 6310 9816 3275 340 9072 4499 1964 7121 7122 9707 10474 7880 4638 4492 6643 9376
103486,2474 10909 10247 8208 8151 9647 3935 7318 4871 10385 7536 10315 981 5412 5071 694 2386 146
103942,2747 6788 10307 7742 6925 8424 963 1139 4202 8807 7837 10178 10315 8208 6384 10991 5412 6689
104416,6310 3275 9005 11195 4499 9707 254 540 6950 958 2885 8439 2262 9072 7617 10024 4397 8284
104754,6079 10223 5166 10218 6310 7760 9024 4397 6491 254 4638 8747 540 6989 581 5386 10600 10255
104996,8106 2474 2122 10385 10896 9766 6909 3935 8424 8705 1677 10545 10367 3351 2747 9647 6925 9261
105415,10112 4397 7450 3123 3214 2101 6746 8818 5980 6491 8431 11140 3096 3352 5739 5040 3375 4027
105527,3464 3166 8785 7748 6836 9513 8332 11125 1160 10073 3125 7212 4229 6141 6152 6621 7315 11159
105876,3935 2474 11157 4003 8887 9702 10305 3020 5412 11193 10315 9458 982 3251 2386 5474 8208 146
106116,4492 6310 1539 540 4397 5771 2013 10218 7880 8431 643 6643 9072 6950 8439 7122 1455 875
106734,963 10600 5542 6962 53 7999 2025 7957 5189 8807 4483 8428 1888 7760 7807 10223 7942 8151
107018,8635 9674 2471 10005 5519 7790 5285 5980 7679 6234 3375 4397 623 4541 6643 2908 3214 9890
107805,11140 540 3722 10073 7121 423 3236 9465 1086 8431 5149 9376 4397 6883 5398 4748 8818 1288
107852,2702 9572 476 3019 7212 6235 4477 3865 11193 5474 10073 6039 4886 1416 51 9458 2634 7199
108647,4638 254 9024 540 3497 10223 10255 5386 6079 10317 10940 10600 1180 8747 4077 6903 6310 1715
109639,7212 3464 10073 3019 3166 9513 7748 5907 7315 6152 8332 1160 2031 10947 6836 9572 11159 3125
110614,10113 3361 10474 1180 1387 9072 6491 822 2922 3275 254 540 1544 4638 6643 3738 581 10024
111408,7742 1092 3043 7707 11120 2747 6759 8751 10904 2810 1139 10307 3309 5895 1851 2776 6925 1254
114115,963 6962 8807 5114 7999 10073 7760 1964 6788 2025 843 7942 2885 10684 9669 791 1424 10600
114412,6079 10255 5386 1539 8747 10223 3361 9024 1180 5189 6989 6119 6962 1387 6331 581 2813 3380
114565,1910 6491 9707 5166 10223 581 10113 4447 1716 1964 2922 7760 6310 3738 2885 958 6848 9072
116045,6079 10223 6962 2025 7760 4483 5900 1539 6331 6491 6989 10113 254 10600 1888 53 8151 1910
116713,5285 6643 4541 4397 6746 3375 5773 1761 5980 10637 8635 9890 7679 9376 5242 4015 2908 7315
116765,3599 11207 7540 1314 3438 812 9107 8339 9714 8885 8921 1718 3958 6707 9353 5882 11195 74
117073,11140 8818 4499 4397 10073 10317 540 8746 890 9881 9341 1018 8208 10600 4748 10255 6962 2211
117836,6079 10317 6989 540 254 10223 6962 10255 5900 6331 1539 10763 7817 6491 10113 2025 581 10600
119104,6499 2207 5726 10591 7742 10828 8608 204 7524 631 2891 4991 3096 5704 822 8431 3738 4712
120598,6079 10223 5386 10218 5166 6491 7760 6848 9024 581 10255 6310 10113 6331 10600 6989 4638 1180
120776,1276 5412 2474 6226 11157 9873 11013 3043 8208 3935 6685 1497 3251 1254 7862 982 2386 7536
121119,10404 6407 2184 8428 10155 9256 11012 6497 96 5055 4590 7552 3429 6405 1964 2249 3211 10772
121606,1912 10073 7199 7748 3125 10822 4349 5749 10051 6836 4368 4087 5868 4892 3464 10947 2356 4653
122269,8428 53 2025 843 7640 8573 544 9028 963 3722 8807 3885 9669 423 8275 7999 3792 10896
122629,10940 4748 11140 7817 10317 2211 4397 8431 9376 1018 540 6091 10763 8746 6746 1037 5773 6915
125890,540 3722 11140 8632 10763 6686 10317 4397 7121 4499 10073 2211 8818 423 9076 7566 5398 9028
126223,6788 963 9647 2474 8208 4238 5335 8424 6925 146 9190 8807 544 4609 694 5542 6689 10315
126639,6079 5386 10255 10218 10223 9734 3334 8747 3427 7670 1539 10600 254 6491 424 3380 8258 5189
127778,9877 4659 2173 2926 2243 1300 1531 5876 5799 4130 2715 8661 5203 9341 11222 3837 8785 1000
128326,2474 2386 5412 10909 8208 9243 9468 10315 146 4326 9636 982 4003 10073 7536 9261 9458 9873
129049,4397 5285 2471 3375 5773 4541 6643 7679 5980 10005 1761 8635 7790 7315 5242 623 6746 9674
129365,4397 10073 8818 11140 1018 6915 5398 2891 7748 4628 8632 6707 9465 2101 10899 6002 8431 9636
129650,981 4498 661 2474 10600 6788 4871 10247 4238 9636 4609 8208 1539 9647 5412 10684 7536 7113
130131,6446 1497 7972 694 7742 1705 2776 10073 3451 4748 8542 5895 1818 10904 8106 11140 1162 2891
130660,9877 4659 5980 2173 2075 1531 8027 7315 5889 5799 857 5868 4130 2715 8489 1959 6569 8635
130908,1092 12 6603 5557 262 10953 1254 8316 3744 7588 3451 557 8806 6067 4755 2145 462 8351
130951,254 3738 540 581 10317 10113 10223 6989 6491 6044 9072 10763 3275 6079 6643 3476 9455 3100
132909,2630 7621 6748 7883 790 6424 6497 4551 4207 10828 10648 9040 4590 7532 4842 3674 1875 6905
133503,1276 5412 8208 2474 11013 7862 6226 6384 1497 1986 5173 3043 6685 3309 6689 7706 8424 1254
135015,4397 9376 10940 11140 6746 5773 6643 4748 540 6915 5285 8431 10317 4541 5739 1037 3123 7315
135302,10317 7817 8818 9341 4397 11140 10600 8746 10940 6999 540 8431 10255 9465 2961 890 2163 6915
135910,254 9816 9580 540 1964 6310 6746 340 8124 11195 9376 6915 6643 9465 4499 4397 10474 9707
137098,1539 6989 10247 6079 6331 5071 981 10255 2474 10600 7318 8151 10460 1888 3067 5189 5618 4498
137162,5704 3858 6491 2885 4711 1716 5166 2922 3738 3838 6925 10684 3958 8208 581 5829 4397 540
137692,5071 10247 7318 3297 2474 2126 8151 6331 981 6079 10255 1888 10460 9647 2386 10909 8208 4498
138802,963 8807 6788 8512 10896 1964 5114 6962 5745 1264 2398 9669 976 8151 1888 7942 2142 7999
140463,6235 6669 5474 11193 2702 3865 4477 10909 7868 6039 11157 6909 4194 4048 3251 9458 9572 2643
140554,6962 2025 5900 4483 6079 6331 10223 1888 10600 8151 10317 6989 5071 963 540 254 9493 7760
141046,3476 3356 4333 2753 2106 6551 1539 1794 3838 5181 7644 5543 8811 1124 7817 392 305 8654
143761,10940 3838 4397 10317 5704 8431 4748 1037 540 2211 7817 11140 10255 5773 5900 3581 3497 7978
143877,2471 5285 7679 4397 9674 8635 5773 3375 10005 5980 4541 7790 6643 1761 8653 623 10731 5519
144117,10223 6962 2025 10600 7760 6331 53 843 6989 10255 963 1539 6079 8428 581 4483 254 8151
144900,4397 10940 6746 5773 9376 11140 4748 1037 8431 540 6643 6915 10317 5739 4541 5285 1018 7315
145205,4397 5285 6643 5773 4541 6746 3375 7679 5980 1761 8635 9376 10637 7315 9890 8653 1037 7790
148426,10910 10948 8091 351 3971 6855 10546 4530 4892 10073 10950 6264 9555 9696 5451 9053 2373 10340
149333,963 10247 6788 9647 2474 1888 2398 5071 11176 7862 5542 10683 10315 8208 8705 4498 4238 4342
151776,1964 254 6310 4499 4638 9024 4397 540 9707 6079 2262 7760 8639 3275 8760 9072 10317 7122
152639,10231 10143 10382 2891 5543 4924 8542 2145 6321 5901 5557 2373 7926 1162 1051 9452 115 9787
154400,2474 6788 9647 963 8424 4609 10385 6925 1888 146 4871 10247 8208 981 5335 8807 10991 7862
154748,1092 7742 3043 1254 5412 11120 2747 10904 3309 6925 1139 6759 6689 10953 2776 8751 9190 6788
156344,963 6962 5114 7999 10600 8807 7760 10073 2025 7807 5189 1964 6788 843 7942 7957 8512 791
156362,6079 5386 10255 10218 10223 254 3427 7670 9734 2823 6491 6848 896 1539 6331 6989 8258 7760
157004,6079 5386 10255 10223 10218 6331 7760 6989 10600 254 1539 6962 2823 3427 6491 896 6848 7670
159940,1539 10218 6310 4492 10223 4397 2013 5771 7333 875 540 10304 7728 841 8532 4638 7808 10113
161819,4397 5773 6746 10940 1037 6643 4541 5285 5739 8431 9376 4748 4027 540 11140 7679 10637 7315
162863,4397 6746 6643 254 8431 6491 540 9376 10255 10940 9465 6903 340 9341 4638 8747 10218 1387
163001,7817 8746 10317 9341 10600 8818 2961 2211 10255 11140 4397 9881 4499 3722 661 540 6962 890
165346,2474 10315 10305 146 4003 8208 2386 9261 5412 3020 3935 3177 3958 7536 11157 4341 1525 180
166537,963 8807 6788 8512 6962 1964 2398 10896 8151 5745 1264 5114 976 9669 10315 7942 10073 2885
168213,254 1964 2885 9816 11195 581 7760 6310 9072 10223 540 3958 6643 1910 4483 2955 2025 9707
168356,254 540 10317 3275 10113 3361 9072 9816 6310 3738 6079 4499 10223 581 1180 6989 6643 11195
168765,6491 9890 6643 5980 1214 2922 2885 11078 4397 6746 3738 3123 9072 254 3214 581 4638 540
169363,6962 963 2025 5900 1795 4483 10600 6989 1888 7760 2885 8428 8807 2474 6331 10317 8151 2142
169486,6079 10223 5386 10255 10218 254 1539 7760 6989 6331 10113 6848 6962 2823 896 1180 6491 3427
170255,2075 2809 6491 8027 10624 8879 857 9353 4368 1069 5980 6707 7576 822 7881 6643 3465 8154
170734,10247 2474 10385 4609 8151 9647 1888 4871 963 8208 6989 7760 5071 9669 1889 6788 10896 10684
170978,8428 6407 8714 2587 96 2184 8992 9256 5055 590 6497 4991 53 10600 8743 1445 5196 5068
171447,544 11054 5166 10073 8807 1086 39 2885 694 4397 10762 1793 540 10315 9816 9376 8818 5832
171930,9468 6491 2761 6703 9890 6355 3051 473 8908 2075 5120 916 9135 4013 857 2809 7627 340
173894,2243 2926 9877 2173 5203 2715 8661 1531 11222 1247 4659 11240 5876 10347 2364 7655 9820 11125
175932,963 10247 10385 2474 10896 9647 4609 6788 4871 8424 10315 8208 9669 1888 1964 2398 11005 5542
176024,7212 2702 3019 11193 9572 10073 3464 2634 6235 11157 9513 6039 2031 476 3166 7749 5474 9458
176739,6079 10223 6962 2025 6331 10600 5900 6989 4483 7760 1539 254 5071 10255 8151 10113 10317 5386
177166,96 8428 6407 9256 651 7552 11012 10600 1964 9024 3722 10317 5073 10427 5804 8714 8806 10255
181405,254 4499 540 1964 6310 10317 4397 9024 4638 8818 8746 9341 96 11140 3275 9072 9816 6999
182238,10255 10600 6079 7978 5189 9341 651 6999 10940 5386 9024 8746 7817 8747 10317 6964 10082 7613
183066,6310 254 2885 9707 11195 958 4499 1964 3275 8439 9005 9072 2262 3958 540 1951 581 7122
183736,4186 6836 7748 10073 1912 8785 7278 3958 3666 5980 3166 3464 4349 4368 1519 8332 6491 7212
185408,6079 10255 10223 7978 9024 10600 5386 6999 4638 7760 651 10218 7333 6962 254 53 2823 5384
186869,10255 10940 10600 9341 10317 8746 7817 540 6962 8818 4499 9024 2211 9892 4397 3722 6999 7978
188283,2474 8424 6925 8208 10247 4609 9647 10385 10315 963 6684 694 7788 7862 2747 5335 10896 1538
188842,10073 1912 10947 7748 5907 3125 3464 5749 7199 10822 6855 10289 8820 8482 4368 5868 6141 4229
189112,10223 6962 10600 7760 6079 2025 1889 963 843 1964 581 53 254 6989 4483 7957 10255 6331
189348,6962 2885 2474 963 3958 2025 3177 5900 8858 140 8807 10684 4341 9647 8208 7760 1888 11195
189393,10600 10255 10940 7978 6962 6999 10317 9341 9024 8746 2961 5189 540 661 2025 7817 4397 5900
189917,6603 8316 5557 262 4748 1497 12 6358 3451 1015 3639 5764 1162 8806 10953 10073 10904 8746
190467,6962 10600 2025 10317 10255 6999 5900 8151 963 540 7957 10940 843 7760 9024 10223 5189 4499
190540,1539 1910 10113 6643 8439 10223 540 4492 6950 9072 53 3738 2308 5854 4397 9816 4447 254
191000,254 6310 1964 4638 4499 2262 9707 8639 9072 3275 4492 7122 8439 7760 540 2885 4397 8760
191380,5412 7706 4238 10909 1254 3043 1276 1539 9190 8208 10946 9636 11120 1497 2120 5969 6925 9873
192239,10305 2474 5412 10315 3935 2386 9458 4003 11157 8887 8208 9261 3958 3251 4341 9702 5249 868
193349,5412 4003 2474 10909 2386 7199 11193 9458 476 3935 3251 8391 10073 6909 8921 2269 3958 11159
193382,2885 6491 1951 5739 3123 5420 10113 5166 1716 3958 11195 7227 3738 4898 822 9707 581 9207
193626,9877 2173 10347 1300 2926 5203 5799 1531 245 5876 4659 5980 3466 3837 2243 3464 669 5868
195396,351 8542 10073 9820 2386 3476 59 5829 9388 8737 1800 2949 2146 9581 9602 9165 10525 9696
