surveyId,predictions
42935,146 384 544 843 963 1254 1539 2025 3043 4238 5173 5335 5542 5823 6171 6788 7706 8089 8208 8424 8673 8782 9190 9415 10904
44791,254 540 2885 3497 3722 3838 4397 4499 4638 5386 6962 7121 7978 8431 8760 8818 9024 9341 10073 10223 10255 10317 10600 10940 11140
46094,51 146 694 1254 1497 2386 2474 2961 3935 5335 5412 6226 6684 6925 7536 7706 8208 8746 9190 9636 9873 10073 10315 10909 11013
47008,249 423 694 1086 3236 4499 5804 6440 7115 7121 7617 7739 8590 8632 8760 8818 9024 9076 9376 9465 9816 10073 11054 11140 11195
48669,53 146 544 963 1888 2398 2474 2630 4238 4609 4871 5068 5335 5542 6497 6685 6788 8208 8424 8573 8807 9190 9647 9669 10247
49000,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
49038,0
49319,254 540 581 1018 1964 2101 2885 2922 3738 4397 4854 5398 5739 6491 6643 6746 8431 8818 9465 9816 10073 10317 10927 11140 11195
50057,477 1015 1051 1497 3451 3639 3744 4532 4748 5543 5557 6603 7006 7588 7871 8237 8316 8473 8542 8746 8983 9555 9714 9765 10143
51364,254 540 1180 1387 1539 3427 3722 4492 4499 4638 5386 6079 6331 6962 8747 9465 9816 10113 10218 10223 10255 10317 10474 10600 11195
51795,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
52317,963 981 1495 1654 1888 1910 2126 2474 3067 3935 4483 4498 4609 5071 5189 6079 6788 6989 7536 8151 8428 9647 9669 10247 10684
52326,51 146 694 1254 1497 2386 2474 2961 3935 5335 5412 6226 6684 6925 7536 7706 8208 8746 9190 9636 9873 10073 10315 10909 11013
52364,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
52481,254 540 581 1018 1964 2101 2885 2922 3738 4397 4854 5398 5739 6491 6643 6746 8431 8818 9465 9816 10073 10317 10927 11140 11195
53300,2055 2471 3375 3497 4397 4541 5242 5285 5519 5773 5980 6234 6491 6643 6728 6746 7315 7679 7790 8635 9674 10005 10239 10637 10731
54076,320 634 981 1066 1092 1254 2474 2552 2783 3757 4169 5412 6759 6925 7588 7706 8106 8208 8316 8503 8525 8673 9388 9873 10051
54193,53 544 890 1380 1498 1573 2762 3068 3245 4171 4946 5656 5932 6708 6999 7121 7666 7807 8217 8743 8782 9669 9980 10316 10427
54624,254 540 581 1716 1910 1951 1964 2101 2885 2922 3123 3958 4397 5739 6491 6643 6746 7227 9005 9207 9707 9816 10073 10113 11195
55644,423 469 559 694 1497 1705 1818 2753 4397 4734 4748 5398 5557 7040 7536 8208 8431 8542 8632 8760 8807 8983 10073 10385 11140
56496,53 146 544 963 1888 2398 2474 2630 4238 4609 4871 5068 5335 5542 6497 6685 6788 8208 8424 8573 8807 9190 9647 9669 10247
56887,254 540 2587 3497 4397 4499 4638 5384 5386 6079 6491 6643 7978 8431 8747 8818 9024 9341 9465 10218 10255 10317 10600 10940 11140
58388,581 661 981 1888 2126 2386 2474 2525 2885 3297 3935 4498 5071 5618 6079 6331 7318 8151 8208 8330 9647 10247 10255 10460 10909
60548,254 478 540 581 1910 1964 2556 2885 2922 3497 3958 4397 4499 5018 6491 6962 6989 7122 7978 9707 10073 10218 10223 10255 10940
60731,87 254 540 643 2025 2885 2922 4297 4493 5386 5928 6079 6643 6962 8347 8439 9072 9816 10218 10223 10255 10317 10600 11078 11195
61092,146 868 963 981 1888 2386 2474 2543 2678 3935 4342 4498 4871 5071 6331 6788 6925 7536 8151 8208 8424 9647 10247 10315 10896
61334,254 540 581 1018 1964 2101 2885 2922 3738 4397 4854 5398 5739 6491 6643 6746 8431 8818 9465 9816 10073 10317 10927 11140 11195
62643,254 540 581 963 1910 1951 1964 2025 2885 3722 4397 4483 4499 6788 6962 7121 8439 8807 9072 9707 9816 10073 10317 11140 11195
62910,254 540 581 1964 2211 2885 3275 3722 4397 4499 4638 6310 6962 7760 8818 9072 9341 9707 9816 10223 10255 10317 10600 11140 11195
63918,423 469 559 1015 1018 1497 1705 2248 3639 4228 4748 5483 5557 6002 6666 7748 7906 8508 9317 9465 9795 9881 10073 10762 11140
64178,2 811 958 963 976 1888 2025 3037 3722 4558 5542 6079 6118 6331 6788 6989 7999 8208 8428 9024 9647 9669 10247 10255 10600
64913,254 540 1180 1387 1539 3427 3722 4492 4499 4638 5386 6079 6331 6962 8747 9465 9816 10113 10218 10223 10255 10317 10474 10600 11195
66097,254 540 581 1180 1539 1545 3738 4013 4078 5018 5892 5900 6079 6551 6962 7760 9376 9811 10223 10249 10255 10317 10600 10778
67733,661 963 981 1276 1497 1539 2474 4238 4498 4609 4871 5071 5412 6788 7706 8208 8428 8508 8573 10047 10268 10317 10600 10711 10800
67998,96 254 540 651 1964 3275 4397 4492 4499 4638 6079 6310 6999 7566 8746 8760 8818 9024 9072 9341 10255 10317 10600 10940 11140
68018,2371 2386 2455 2474 2634 3125 3464 4326 4886 6219 6235 6874 6909 7243 7748 7868 8106 9261 9458 9572 10073 10728 10909 11157 11193
68034,262 634 838 1254 2248 3181 3419 3451 3744 4748 4755 5543 5557 6208 6603 6611 7493 7571 7588 9317 9555 10723 10881 11115 11144
69003,254 300 540 581 958 1910 1951 1964 2885 3161 3958 4397 4499 5739 6310 8439 9005 9072 9707 9816 10073 10113 10317 11140 11195
69099,0
70350,146 1276 1497 2386 2474 4530 5173 5412 6689 6909 6925 7862 8208 8424 8549 8991 9261 9458 9702 9766 10073 10315 10909 11157 11193
70662,254 540 963 1910 1964 2142 2398 2885 4397 4499 6310 6643 6788 6962 6999 8807 9707 9816 10073 10223 10255 10317 10600 10896 11195
72103,963 981 1495 1654 1888 1910 2126 2474 3067 3935 4483 4498 4609 5071 5189 6079 6788 6989 7536 8151 8428 9647 9669 10247 10684
72786,986 1234 2767 2799 2949 3197 4267 4712 4748 5804 6370 6446 6497 7423 7742 8106 8806 9024 9256 9524 9906 10255 10427 10904 11012
72854,254 540 581 1964 3275 4397 4492 4499 4638 6310 7121 7122 8431 8439 8818 9024 9072 9341 9465 9707 10255 10317 10600 11140 11195
73272,476 982 1276 1300 1304 1736 2386 2421 2474 2634 3251 3935 3958 4003 5412 6039 6874 9030 9458 9877 10305 10520 10909 11157 11193
73905,254 478 540 581 1910 1964 2556 2885 2922 3497 3958 4397 4499 5018 6491 6962 6989 7122 7978 9707 10073 10218 10223 10255 10940
74414,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
75195,254 478 540 581 1910 1964 2556 2885 2922 3497 3958 4397 4499 5018 6491 6962 6989 7122 7978 9707 10073 10218 10223 10255 10940
76085,254 540 2885 3497 3722 3838 4397 4499 4638 5386 6962 7121 7978 8431 8760 8818 9024 9341 10073 10223 10255 10317 10600 10940 11140
76528,254 540 1180 1387 3123 3275 3361 3497 3722 4397 4499 4638 5386 6079 6331 6491 6643 6962 7978 9024 10223 10255 10317 10600 10940
76891,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
80169,254 540 581 1964 2101 2885 3275 4397 4499 4638 4854 6310 6491 6643 6746 7121 7122 8431 8818 9005 9816 10317 10600 11140 11195
80467,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
80514,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
80804,254 540 896 1539 2013 2823 3227 4397 4492 4499 4638 5771 6950 7122 7333 7670 7808 8431 8439 8532 10113 10218 10223 10255 10304
81526,0
81908,351 540 1062 1176 1800 2386 2474 2949 4814 4854 5420 5773 6491 7703 7748 8661 9388 9458 9602 9702 9820 10073 10179 10763 10909
82140,254 540 581 1018 1964 2101 2885 2922 3738 4397 4854 5398 5739 6491 6643 6746 8431 8818 9465 9816 10073 10317 10927 11140 11195
82897,254 540 896 1539 2013 2823 3227 4397 4492 4499 4638 5771 6950 7122 7333 7670 7808 8431 8439 8532 10113 10218 10223 10255 10304
83363,53 544 843 963 976 1707 2025 2398 2474 3792 4871 5542 5551 6708 6788 7640 7999 8428 8573 8807 9028 9647 9669 10247 10896
85499,254 540 581 1716 1910 1951 1964 2101 2885 2922 3123 3958 4397 5739 6491 6643 6746 7227 9005 9207 9707 9816 10073 10113 11195
85744,146 1254 1276 1497 1539 2120 2386 3043 3345 4238 4530 5173 5412 5557 5969 6685 7706 8208 8424 9190 10909 10946 11013 11120 11157
86085,53 423 963 1162 2184 2474 2799 4109 4112 4734 5804 6407 6497 6498 6805 7742 8106 8428 8743 8806 8818 9256 10073 10404 11012
86312,254 540 581 1716 1910 1951 1964 2101 2885 2922 3123 3958 4397 5739 6491 6643 6746 7227 9005 9207 9707 9816 10073 10113 11195
88358,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
88734,254 540 581 958 1951 1964 2885 3275 4397 4492 4499 4638 6310 6491 6643 7122 8431 8439 9005 9072 9707 9816 10317 10600 11195
88807,476 982 1276 1300 1304 1736 2386 2421 2474 2634 3251 3935 3958 4003 5412 6039 6874 9030 9458 9877 10305 10520 10909 11157 11193
89191,96 254 540 651 1964 3275 4397 4492 4499 4638 6079 6310 6999 7566 8746 8760 8818 9024 9072 9341 10255 10317 10600 10940 11140
89854,2 811 958 963 976 1888 2025 3037 3722 4558 5542 6079 6118 6331 6788 6989 7999 8208 8428 9024 9647 9669 10247 10255 10600
91065,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
91371,254 540 581 963 1910 1951 1964 2025 2885 3722 4397 4483 4499 6788 6962 7121 8439 8807 9072 9707 9816 10073 10317 11140 11195
92621,661 981 1276 1736 2474 2488 3251 3935 4003 4498 5071 5412 5474 6235 6788 8208 8792 9458 10255 10268 10460 10600 10711 11157 11193
93286,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
94281,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
95767,661 963 981 1276 1497 1539 2474 4238 4498 4609 4871 5071 5412 6788 7706 8208 8428 8508 8573 10047 10268 10317 10600 10711 10800
97031,254 540 581 976 1131 1539 1910 1951 2025 2885 3427 3958 4483 5900 6079 6491 6848 6962 7227 7760 8926 10071 10113 10223 11195
97519,476 982 1276 1300 1304 1736 2386 2421 2474 2634 3251 3935 3958 4003 5412 6039 6874 9030 9458 9877 10305 10520 10909 11157 11193
97774,53 544 963 1539 1964 2142 2474 3177 4609 4871 5114 6788 6989 7760 7788 8208 8424 8807 9647 9669 10247 10315 10385 10896 11005
98717,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
100319,540 1018 2885 3123 3722 4397 4499 5398 5704 5739 6491 6643 6707 6915 6962 7536 7748 8431 8746 8818 9341 10073 10317 10881 11140
100802,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
102099,53 544 791 963 1677 2002 3661 4946 5022 5071 5542 6708 6980 7999 8106 8428 8573 8705 8807 9647 9766 10047 10800 10896 11120
102354,254 540 581 1964 2211 2885 3275 3722 4397 4499 4638 6310 6962 7760 8818 9072 9341 9707 9816 10223 10255 10317 10600 11140 11195
103486,146 694 868 981 1497 1888 2386 2474 3935 4871 5071 5412 6331 6684 6909 6925 7536 8151 8208 8424 9190 9647 10247 10315 10909
103942,557 1139 1254 2474 2747 2776 3043 3993 4734 5146 5412 6208 6384 6689 6788 6925 7742 7837 7971 8424 8673 8917 10307 10904 11120
104416,254 540 581 963 1910 1951 1964 2025 2885 3722 4397 4483 4499 6788 6962 7121 8439 8807 9072 9707 9816 10073 10317 11140 11195
104754,254 540 581 1018 1964 2101 2885 2922 3738 4397 4854 5398 5739 6491 6643 6746 8431 8818 9465 9816 10073 10317 10927 11140 11195
104996,423 469 559 694 1497 1705 1818 2753 4397 4734 4748 5398 5557 7040 7536 8208 8431 8542 8632 8760 8807 8983 10073 10385 11140
105415,254 540 581 1964 2101 2885 3275 4397 4499 4638 4854 6310 6491 6643 6746 7121 7122 8431 8818 9005 9816 10317 10600 11140 11195
105527,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
105876,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
106116,254 540 896 1539 2013 2823 3227 4397 4492 4499 4638 5771 6950 7122 7333 7670 7808 8431 8439 8532 10113 10218 10223 10255 10304
106734,254 540 958 963 976 1910 1964 2025 2142 2398 2885 4397 4483 4499 6310 6788 6962 7322 7999 8151 8807 9647 9707 9816 11195
107018,2055 2471 3375 3497 4397 4541 5242 5285 5519 5773 5980 6234 6491 6643 6728 6746 7315 7679 7790 8635 9674 10005 10239 10637 10731
107805,249 254 419 423 540 2110 2250 3037 3722 5804 6079 6491 7121 7149 8224 8409 8747 9024 9076 9465 10024 10073 10113 11140 11195
107852,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
108647,254 540 2885 3497 3722 3838 4397 4499 4638 5386 6962 7121 7978 8431 8760 8818 9024 9341 10073 10223 10255 10317 10600 10940 11140
109639,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
110614,254 540 581 1180 1539 1545 3738 4013 4078 5018 5892 5900 6079 6551 6962 7760 9376 9811 10223 10249 10255 10317 10600 10778
111408,392 1092 1254 2747 3043 3470 5412 6067 6487 6759 6788 6925 7742 8208 8351 8424 8673 8917 9636 9873 10307 10315 10904 10953 11120
114115,254 340 540 581 1964 2885 4397 4499 4638 6310 6491 6643 6746 7121 7122 9005 9376 9465 9707 9816 10073 10317 10600 11140 11195
114412,540 1539 1910 2025 2211 3037 3161 3275 3361 3722 5189 5386 6079 6119 6331 6491 6962 6989 9024 10113 10255 10317 10600 10763 10811
114565,254 540 581 1018 1964 2101 2885 2922 3738 4397 4854 5398 5739 6491 6643 6746 8431 8818 9465 9816 10073 10317 10927 11140 11195
116045,254 540 581 976 1131 1539 1910 1951 2025 2885 3427 3958 4483 5900 6079 6491 6848 6962 7227 7760 8926 10071 10113 10223 11195
116713,2055 2471 3375 3497 4397 4541 5242 5285 5519 5773 5980 6234 6491 6643 6728 6746 7315 7679 7790 8635 9674 10005 10239 10637 10731
116765,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
117073,254 540 581 1964 3275 4397 4492 4499 4638 6310 7121 7122 8431 8439 8818 9024 9072 9341 9465 9707 10255 10317 10600 11140 11195
117836,254 540 581 976 1131 1539 1910 1951 2025 2885 3427 3958 4483 5900 6079 6491 6848 6962 7227 7760 8926 10071 10113 10223 11195
119104,986 1234 2767 2799 2949 3197 4267 4712 4748 5804 6370 6446 6497 7423 7742 8106 8806 9024 9256 9524 9906 10255 10427 10904 11012
120598,254 540 581 1018 1964 2101 2885 2922 3738 4397 4854 5398 5739 6491 6643 6746 8431 8818 9465 9816 10073 10317 10927 11140 11195
120776,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
121119,53 423 963 1162 2184 2474 2799 4109 4112 4734 5804 6407 6497 6498 6805 7742 8106 8428 8743 8806 8818 9256 10073 10404 11012
121606,476 1160 2386 2474 2643 3125 3251 3669 3935 4477 4530 5412 5474 6039 6152 6235 6669 7748 9458 9572 10073 10909 11140 11157 11193
122269,53 544 843 963 976 1707 2025 2398 2474 3792 4871 5542 5551 6708 6788 7640 7999 8428 8573 8807 9028 9647 9669 10247 10896
122629,2055 2471 3375 3497 4397 4541 5242 5285 5519 5773 5980 6234 6491 6643 6728 6746 7315 7679 7790 8635 9674 10005 10239 10637 10731
125890,254 540 1539 3275 3361 3722 3738 3879 4397 5386 6079 6310 6331 6491 6962 6989 7817 9072 10113 10218 10255 10317 10600 10763 11140
126223,53 146 544 963 1888 2398 2474 2630 4238 4609 4871 5068 5335 5542 6497 6685 6788 8208 8424 8573 8807 9190 9647 9669 10247
126639,254 540 581 1170 2025 2885 3361 4483 4492 4499 5900 6079 6310 6331 6491 6848 6962 6989 8258 9816 10024 10113 10218 10223 10255
127778,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
128326,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
129049,2055 2471 3375 3497 4397 4541 5242 5285 5519 5773 5980 6234 6491 6643 6728 6746 7315 7679 7790 8635 9674 10005 10239 10637 10731
129365,540 1018 2885 3123 3722 4397 4499 5398 5704 5739 6491 6643 6707 6915 6962 7536 7748 8431 8746 8818 9341 10073 10317 10881 11140
129650,51 661 981 1276 1497 1539 1736 2386 2474 2961 3581 4238 4498 5071 5412 6788 7113 7318 8208 8573 9636 10255 10600 10909 11157
130131,53 544 791 963 1677 2002 3661 4946 5022 5071 5542 6708 6980 7999 8106 8428 8573 8705 8807 9647 9766 10047 10800 10896 11120
130660,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
130908,12 262 351 557 1015 1018 1092 1139 1497 2145 2488 3451 3639 4748 4758 5255 5603 6497 6603 6611 6759 7588 7972 8806 10953
130951,254 540 581 1180 1539 1545 3738 4013 4078 5018 5892 5900 6079 6551 6962 7760 9376 9811 10223 10249 10255 10317 10600 10778
132909,53 544 791 963 1677 2002 3661 4946 5022 5071 5542 6708 6980 7999 8106 8428 8573 8705 8807 9647 9766 10047 10800 10896 11120
133503,982 1276 1300 2386 2474 3251 3935 4003 4130 4659 5412 5876 6410 6855 7955 7968 8208 8661 9458 9513 9820 9877 10305 11157 11193
135015,2055 2471 3375 3497 4397 4541 5242 5285 5519 5773 5980 6234 6491 6643 6728 6746 7315 7679 7790 8635 9674 10005 10239 10637 10731
135302,254 540 581 1964 2101 2885 3275 4397 4499 4638 4854 6310 6491 6643 6746 7121 7122 8431 8818 9005 9816 10317 10600 11140 11195
135910,254 340 540 581 1964 2885 4397 4499 4638 6310 6491 6643 6746 7121 7122 9005 9376 9465 9707 9816 10073 10317 10600 11140 11195
