surveyId,predictions
21203,6079 254 10223 6848 540 10113 581 6331 10255 6491 1387 10218 6989 4483 5386 4492 10317 6962 3738 1910 2847 3294 9072 7760 8124
21641,6079 10600 10255 1539 6962 5900 7760 6989 10317 254 6331 5386 2025 10223 7817 10763 424 10020 4483 3427 540 10113 5189 6491 9734
21906,4238 3043 1254 7706 963 5412 1539 11120 1497 8208 9190 10946 5557 3345 6685 1276 9636 6542 51 8542 8573 5969 5218 4748 10909
22102,4854 4397 3161 6915 10073 5398 2885 8431 9376 254 540 11140 10927 9465 8818 791 2025 3123 7121 423 10223 9707 8807 5400 1910
23717,4397 10073 2885 5398 6491 6643 5739 3123 1951 8818 9207 1018 8632 7748 11195 6002 3096 9710 11140 3958 8208 8760 4628 6746 2101
24689,4499 9024 4638 4397 540 254 10317 6310 8818 10600 11140 6999 10940 10255 96 7566 3275 8431 1964 1715 8639 8746 3037 9341 6079
24920,53 6708 2025 6788 7640 8807 544 8428 976 10896 963 1707 9669 6461 2398 7666 3792 9647 9028 6827 843 7322 5551 3597 8275
25437,2474 8208 10315 6925 8151 5412 7536 9388 3177 10909 10247 146 868 4871 3020 3958 981 9647 180 2885 9636 3935 10684 9204 10385
26098,9877 3837 5876 2173 3115 1300 1176 4659 7315 5907 245 7090 10289 1692 3441 11125 1000 1160 5868 5203 8283 3125 7968 1531 1381
26651,540 254 4397 4499 6310 9024 10317 4638 7122 8818 11140 3275 10255 4492 9707 1964 581 9072 10600 8439 9341 9816 2885 9376 8760
27551,254 540 4499 4397 6310 10317 7122 9024 4638 1964 10600 10255 8818 11140 9816 2885 9341 581 4492 10073 3275 9072 6079 9376 9005
27567,5537 6913 1221 4029 1062 7182 6006 9572 9458 9743 4621 4406 10520 1736 3376 6723 1176 3669 8140 8798 10909 5130 10959 11240 4133
30973,4397 10940 10600 540 10255 6746 8431 6491 3123 8818 6962 254 10317 7978 9341 6643 11140 4499 9465 9024 3375 4638 2101 8746 6310
31970,544 963 5093 2025 53 6788 4238 8573 5542 8807 5335 5068 2788 3885 811 10268 8782 9647 9669 8637 331 2433 6685 8947 6989
32178,2885 10073 4397 6491 1951 5739 5398 6643 9207 11195 2922 8818 1716 3123 7227 8208 3958 9816 3738 581 4628 8760 1018 3161 9005
32282,5486 9024 3451 423 9524 4734 10317 5383 601 8782 4748 3722 7918 11012 96 7566 10073 283 7972 4105 2337 9376 10102 2322 7288
32525,540 254 4397 4499 6310 9024 10317 4638 7122 8818 10255 11140 1964 10600 3275 4492 9341 9816 2885 581 10073 9707 9072 9376 7739
33904,963 10600 10223 5189 6331 2025 6079 7957 53 5114 3294 7760 791 6989 254 2823 8807 6962 7999 7566 1964 7942 8151 4492 7661
33921,2471 4397 5285 5773 3375 9674 4541 5980 10637 6643 7679 10005 8635 1037 6234 7790 8653 4027 6746 5519 623 10731 1761 5901 5242
34778,1276 2474 5412 11013 8208 3043 6226 7862 1986 6384 1254 5398 7536 8917 7288 5173 9873 6685 8106 9714 3309 11120 2386 8770 9190
36216,254 9816 540 2885 1964 6310 4499 10073 10317 5739 958 9707 11140 11195 9465 7121 581 9376 4397 3958 300 3161 1951 9005 9072
36737,4404 5543 8542 2145 1051 7241 1028 2373 148 2891 4924 5901 10382 2665 8067 10231 11140 2514 5301 9452 10143 6321 5451 8660 3438
36869,7588 5557 6603 4532 7006 8237 10904 8473 3451 5483 3744 6759 6611 6067 9555 4748 1092 262 1497 7871 8316 5301 7580 1066 3639
38125,4397 540 6746 8431 6643 2101 6491 254 11140 8818 4499 9376 3123 9816 4541 10600 9341 10317 6915 6310 4854 3375 623 5739 9465
38812,8208 2474 4609 2747 8424 9647 7788 694 6925 6684 10315 10385 9873 963 5335 7536 4238 1538 10247 7862 9190 10909 146 791 9204
39525,6310 2885 540 254 4499 6848 5739 10073 581 3958 9816 4397 7760 1545 11195 2101 9005 1964 9710 3123 8208 9707 2753 6962 843
39795,5804 8590 7552 96 423 651 11012 9256 7596 8818 10317 9376 9024 11140 694 6497 3722 8806 2799 6903 249 10073 1964 8556 5614
40447,10600 6962 10255 6999 4499 10317 540 2961 10940 4397 6310 9341 2025 8818 661 9024 2211 7817 5189 10223 254 8746 7760 3722 3067
40597,254 540 9816 2885 4499 10317 6310 11140 300 10073 1964 8818 4397 1086 958 9707 11195 5739 9341 3722 7739 7121 3161 3958 9072
40845,10600 10940 10255 6962 540 4397 9341 7978 10317 9024 5189 8818 8746 6999 11140 2025 254 8431 5900 4499 6079 9465 2556 6989 3497
41048,7588 5557 6603 4532 7006 8237 10904 8473 3451 5483 3744 6759 6611 6067 9555 4748 1092 262 1497 7871 8316 5301 7580 1066 3639
41209,6310 2885 540 4499 254 10073 7760 6848 6183 1545 3958 4397 5739 843 2753 6962 8208 9816 581 9710 8818 11195 1889 9707 3123
41369,9877 4659 2926 2173 2715 1300 2243 5799 8661 1531 5203 5876 11222 4130 3837 1176 669 11240 9820 5868 7090 11125 1000 8785 7315
41476,6788 8807 963 8512 5745 5114 1964 2398 10896 976 6962 9669 1264 2885 791 1910 7824 6153 254 10684 6643 2922 843 7227 10073
41725,4397 540 6746 6643 8431 6491 2101 4541 254 623 11140 3375 9376 3123 8818 4499 9816 6915 6310 4854 5739 5285 7121 10317 9341
42000,4142 1736 2243 9513 8661 2926 2364 7318 9820 10344 9877 639 2173 5130 4837 11240 114 5424 10909 5203 1888 5868 9963 540 982
42935,6171 2025 843 1226 7706 10904 8307 5823 8428 5053 7532 4958 53 5542 8089 8673 544 384 1054 4238 1889 383 6989 10600 10073
44791,10255 6079 10600 9024 5384 651 254 4638 10940 5386 10223 540 10317 6962 7978 4499 9341 1539 3497 1715 10218 2587 7760 8747 8818
46094,5412 2474 10909 146 6684 9636 8208 694 6925 7706 7536 10385 2386 9647 1497 8424 9190 6226 10315 868 10247 5335 6685 6909 1254
47008,5804 8590 7552 423 96 7596 8818 651 11140 9376 9256 10073 11012 694 10317 7121 249 1086 3722 9465 6903 9024 6497 5383 1964
48669,963 8573 5542 1539 4238 9190 2025 5335 544 10800 6788 53 6685 1497 10073 5832 3043 7706 8807 2398 9647 8208 799 9028 3722
49000,3958 11140 2386 3438 3125 8921 6141 11195 8904 9714 10281 10073 2474 11159 1195 5412 10822 5749 9702 6548 11157 2753 1160 10899 540
49038,3275 9816 3318 11140 822 9376 3738 423 10024 4493 2922 9311 10763 6643 540 6915 7121 5520 9465 340 10474 3135 4598 4078 6491
49319,4397 11140 8818 5398 8149 1018 10317 10073 5739 6643 2101 6491 7817 6746 10899 540 4508 7739 9341 3123 9890 8746 9710 890 1525
50057,7588 5557 6603 4532 7006 8237 10904 8473 3451 5483 3744 6759 6611 6067 9555 4748 1092 262 1497 7871 8316 5301 7580 1066 3639
51364,6079 5386 10255 1539 10223 10218 8747 1180 6962 7978 3427 10317 7333 254 10600 3334 6331 9734 8258 7670 5189 3380 1387 896 2025
51795,11157 9458 982 11193 4003 2474 6039 2634 2386 1736 3935 2421 5474 3251 5412 10305 6874 9572 4326 1276 146 3894 6684 8208 11013
52317,10247 1888 963 2474 6989 5071 2126 1495 6079 8151 981 8428 4609 9647 1539 4483 1085 3067 4498 6331 5447 5542 10255 10223 2025
52326,5412 2474 10909 7706 6226 8208 9636 7536 694 146 1497 6684 6925 2961 9873 9714 10315 5335 3958 9190 8746 868 4854 8424 10385
52364,2386 2474 9458 11157 10305 4326 10100 982 10315 9261 5412 10073 2634 9636 8208 7748 7536 11193 868 146 9873 5398 2643 4003 6039
52481,6643 4397 6491 9890 4541 6746 5285 5739 2101 5166 3123 5980 2608 4638 5994 340 3375 1387 540 254 8818 2922 8431 9072 9816
53300,2471 4397 5285 5773 3375 9674 4541 5980 6643 7679 10637 10005 8635 1037 7790 6234 8653 4027 6746 5519 623 10731 1761 5901 5242
54076,9388 8673 9873 634 4169 5412 8316 3757 6925 7588 4341 4755 9261 2492 2552 8525 8208 2783 1066 7662 2145 6067 8106 6759 1139
54193,53 8428 2025 1268 843 976 3597 8949 9669 8573 7640 5551 8217 6407 544 8807 713 6461 6444 3792 1654 8084 7999 9028 1054
54624,963 6962 8807 6788 11005 9647 8151 1964 791 2474 2398 2142 10896 1888 5745 4871 4483 2025 9669 11195 7942 10073 8512 8208 254
55644,8106 3917 2122 2474 9766 2747 3351 9647 3935 8424 10367 10896 1677 9028 981 10385 6909 6925 9261 8705 4871 2142 569 4146 11005
56496,6788 2474 9647 4871 1888 10247 8424 981 8807 7971 6925 8208 10385 146 10991 10684 5542 9261 9204 963 2386 53 4609 5335 3020
56887,254 6310 4397 6491 540 4499 7122 2885 340 8439 9207 9707 2922 5739 6643 7121 9245 6746 4492 1964 9072 3161 10317 4638 8818
58388,7318 2126 5071 10247 10460 10255 6079 3297 8151 2474 6331 2386 2525 1888 9388 9647 1495 7760 981 8208 6669 581 661 4498 9168
60548,7978 3497 5018 2556 3581 10940 7706 6989 10255 10082 9341 10218 3140 2587 4397 4638 10223 6491 6091 7817 581 7333 7613 3294 5386
60731,1180 8747 10024 6079 254 540 6310 5771 9072 3275 9816 9707 10474 875 4499 822 6643 9024 6491 10218 4638 3722 6295 2922 340
61092,2474 1888 6788 10247 9647 981 963 2386 976 10315 2543 8208 5745 11176 3935 10956 3177 799 1495 4871 6989 10896 8151 10683 7322
61334,4397 6491 5398 1018 11140 8818 6643 5166 10073 10317 5739 5420 6746 9890 2922 8149 8746 7739 9072 7817 4638 5285 540 890 6310
62643,11195 254 9816 540 2885 8124 1964 7121 9072 6310 9005 9707 433 4499 2101 1951 9465 4397 10274 6643 10927 9207 5739 340 9580
62910,6962 10317 4499 540 10600 254 9341 10223 11140 1964 10255 9024 6310 6999 8818 8746 7760 3722 4397 9816 7817 2025 2211 581 3067
63918,1015 5557 3639 469 11140 10073 423 2248 1497 1018 4748 2949 6603 7748 9317 6002 7871 559 8508 3451 1051 6048 1705 5398 5543
64178,6788 2474 981 9647 4871 7862 8208 1276 1888 8424 3935 963 5335 9636 10909 5412 10247 8705 7536 8512 9261 6925 10315 146 7788
64913,10024 1180 254 9816 540 6643 9072 8747 3275 4499 6079 6310 10474 2922 6962 6900 5771 8439 822 7047 3123 6491 10317 8124 340
66097,6079 10600 10255 1539 6962 7760 5900 254 6989 10317 10223 2025 6331 5386 424 4483 10763 540 10113 7817 3427 10020 6491 2885 5189
67733,1276 5412 1497 6945 7706 3043 1254 5335 1539 4238 8782 3345 1092 8208 5173 10909 10073 5557 3374 1986 9190 9647 2386 10904 9541
67998,4499 540 4397 254 10317 9024 6310 1964 4638 8818 3275 11140 10600 6999 8746 10255 7121 3722 8431 6962 9341 7122 3067 96 9072
68018,942 4985 8076 10051 7244 4247 5749 4349 7748 3464 3958 1685 268 8542 9261 7837 2643 7008 1519 3125 2386 6054 4947 6626 7817
68034,3744 6603 7588 2248 262 11115 3451 6611 7493 1254 3419 5557 5543 9555 7571 4258 4755 1015 10904 3181 838 5483 1668 1018 1869
69003,254 540 6310 2885 4499 9816 10317 300 11140 8818 1964 9707 4397 10073 9341 958 5739 1951 9072 3722 11195 8746 9881 3275 7739
69099,11157 5412 1254 1497 4122 2474 1736 10909 1539 10946 9766 3345 4530 476 7322 9261 3937 7862 5969 6689 1276 4026 9873 11013 8424
70350,10305 6267 11195 10133 10315 6643 6551 822 9771 7295 2643 8904 9261 5166 11090 2922 11193 10803 146 9702 540 8287 1910 11157 9977
70662,10600 6962 10255 6999 4499 10317 540 2961 10940 4397 6310 9341 2025 8818 661 9024 2211 7817 5189 10223 254 8746 7760 3722 3067
72103,1888 963 10247 1495 2474 981 5071 8428 9647 6989 8151 2126 3067 4483 5542 1910 5447 6079 5115 1654 7999 4609 1085 6331 254
72786,7742 8106 7423 5704 4917 6332 5832 6446 1497 222 9766 9415 6986 11120 6689 8542 986 694 9261 5308 3596 6331 53 4854 7706
72854,540 254 4397 4499 6310 9024 10317 7122 4638 8818 11140 3275 10255 4492 1964 10600 581 9707 9341 9072 8439 9816 9376 2885 8760
73272,7315 3125 1176 3837 5907 245 7090 9877 1160 5868 1912 10289 7968 2173 10073 3466 6339 5889 4659 9696 1692 5876 10558 8283 1195
73905,7978 3497 5018 2556 3581 7706 10940 6989 10255 10082 9341 10218 10223 4638 2587 6491 4397 3140 581 7333 7613 5386 6091 7817 3294
74414,7199 11159 11193 6039 9119 3958 8391 9572 10822 476 4349 4003 9458 10073 3935 3125 2474 2386 4404 6141 9565 5749 3508 5412 6836
75195,6491 4397 5739 6643 3123 1018 10073 8818 5980 9890 9376 9005 2101 5398 11140 6437 5526 540 10317 2922 9036 2885 5760 4499 6915
76085,254 540 4499 4638 10317 9024 6746 8818 9376 8748 10255 7121 9341 4397 11140 10600 9816 10474 9207 6079 3037 1964 10940 6310 8760
76528,540 254 2885 9816 1964 1951 5400 4499 3161 5739 9005 2101 10073 9707 4397 10317 2262 9207 433 7121 5149 6310 9710 8760 6915
76891,2386 9631 4814 6039 6491 982 10239 4633 2291 2753 5882 10305 476 1195 3465 9458 9943 8885 5219 7315 3020 6643 1959 6548 8154
80169,4397 540 6643 6746 8431 4541 6491 2101 623 254 3375 9376 11140 9816 4499 5285 8818 3123 6915 7121 4854 6310 5980 9890 5739
80467,10305 2474 11193 8424 4003 146 3935 868 269 9458 5412 3020 3251 6925 2386 11157 9261 8512 10684 8705 10315 8208 7862 8887 1888
80514,7199 3958 11193 6039 2474 4003 9458 8391 3125 3935 5721 5412 4349 11159 9572 476 10073 2386 10822 10947 11157 6141 6874 5474 4341
80804,1539 3227 10218 7333 4492 4397 10223 2013 7808 8431 7122 2823 4499 6643 4638 6950 10113 8532 875 6310 540 3722 6079 1180 254
81526,3275 10763 3318 9816 11140 540 9376 423 3447 10474 10024 9311 822 3722 340 4598 9465 10778 7121 581 3361 3738 5520 2922 10274
81908,4854 7748 7703 5420 2101 540 6491 10073 3123 11140 10514 6836 8525 3838 3476 3747 10281 7315 351 9036 5773 5166 6915 9376 305
82140,10223 6079 3738 10218 10113 5374 581 2823 1910 7333 9072 2922 6491 4735 5166 1716 6848 6331 254 3227 822 53 7760 4638 6962
82897,1539 4397 4492 10218 7333 3227 10223 4499 8431 3722 540 2013 6950 4638 7122 6310 2211 7880 7808 10113 6643 875 10317 304 2823
83363,53 2025 6708 976 8807 10896 8428 544 7640 8949 6788 5551 3792 963 7999 9669 6461 8217 6920 2398 8573 1707 7807 843 9028
85499,963 6962 8807 11005 6788 9647 1964 8151 791 2398 2474 2142 10896 5745 4871 7942 10073 11195 1888 540 8512 9669 8208 2025 254
85744,5412 1276 10909 1736 4530 5969 11157 2120 3043 11013 5249 8208 51 10946 2386 9541 7706 1254 146 7536 1539 2474 7322 3251 6945
86085,6603 4758 8106 9795 2145 8503 1015 3596 10948 3639 4043 2474 8351 10525 1092 10904 12 8818 6208 9388 9873 9261 8208 868 1018
86312,963 6962 8807 6788 11005 8151 9647 791 2474 1964 2398 1888 4871 2025 4483 5745 10073 8208 10896 2142 11195 9669 254 540 8512
88358,11195 1912 3123 4628 11187 6707 2722 4368 9107 9353 6141 5882 2386 5884 2474 3958 6491 9875 1314 10305 5889 7924 5219 8904 3109
88734,540 4397 254 6310 4499 9816 11140 10073 10317 2101 8431 6491 1964 6746 8818 9341 6643 5739 9465 9376 2885 7121 3275 7122 10600
88807,9877 5876 1300 3115 2173 4659 3441 5907 3837 1176 11125 245 10289 7090 7315 1000 7968 5203 5799 1160 1531 5868 1692 9820 1381
89191,4499 9024 6999 4638 10940 10255 4397 10317 96 10600 540 8818 7566 11140 254 8431 8746 9341 3037 6079 8747 651 6310 2961 7817
89854,963 10600 10247 2474 2885 9647 10683 6788 5071 249 1495 1020 9669 9424 10255 10896 544 976 1654 4498 2482 5745 394 3885 8428
91065,11159 7199 11193 476 9119 9572 6836 10073 6039 10822 9458 4349 3935 3125 4003 3958 9565 6141 1912 3464 2634 8391 8921 7212 2386
91371,11195 254 9816 540 2885 1964 9072 7121 9707 6310 8124 4499 4397 2101 9005 9465 10927 433 5739 1951 6643 10274 340 8439 7122
92621,11157 3935 2474 5412 1736 4003 3251 11193 2634 8208 1276 6226 5474 2747 10909 6925 9261 9458 4530 146 6685 8887 3043 51 2120
93286,9631 2386 10239 4814 6039 6491 982 2753 8885 1195 3465 2291 4633 7315 476 5882 1959 2055 8154 9922 5219 2075 1069 9513 5980
94281,7199 11193 476 11159 9572 10073 4003 4349 6039 9119 3125 9458 6836 3935 10822 3958 2634 2474 8391 2643 6141 11157 6909 2386 5743
95767,1276 963 1539 5412 7706 10600 8208 1497 5335 3043 4238 544 8573 10073 6788 9647 4498 2025 1092 1254 1986 3958 10800 10247 5542
97031,6079 7760 254 6491 6962 540 10223 5900 2885 1910 1539 2025 10113 10600 4483 3361 10317 10255 10763 3958 7227 9816 976 6331 6848
97519,1099 8573 2788 3792 958 1989 3958 9892 5527 6395 11195 963 5749 5542 5403 4558 5378 8339 9771 2398 8760 811 5293 5335 1032
97774,963 10385 10896 10247 2398 2474 5114 6788 11005 9647 10315 2142 4871 8807 3177 7788 9669 1964 4609 6118 8512 8424 1677 9261 2482
98717,11159 7199 11193 476 9119 9572 6836 10073 6039 10822 9458 4349 3935 3125 4003 3958 9565 6141 1912 3464 2634 8391 8921 7212 2386
100319,2885 10073 4397 6491 5398 5739 1951 6643 9207 11195 3123 3958 8818 1716 8760 8208 8632 2922 9710 9816 7227 1018 6746 4628 581
100802,2386 9631 4814 6039 6491 982 10239 4633 2291 2753 5882 10305 476 1195 3465 9458 9943 8885 5219 7315 3020 6643 1959 6548 8154
102099,10600 4842 6905 4551 10255 901 8307 9826 4492 9892 5997 7706 8428 4790 3581 7532 4775 2336 2025 5148 10427 9434 339 703 4638
102354,10317 4499 6962 540 254 10600 9341 11140 1964 10223 6310 9816 8818 3722 9024 8746 4397 10255 6999 7760 7739 2211 3067 581 7817
103486,3297 981 5071 6331 8151 8364 10247 5618 7318 10255 6079 10460 2474 8330 10909 8208 9647 2386 2126 7536 581 1889 694 10315 4498
103942,4202 6788 7971 6689 2747 1254 8424 10385 7862 1139 1024 5412 6772 10904 10307 8917 7837 8807 6487 2776 6384 4734 3309 5398 5173
104416,11195 254 9816 540 2885 1964 8124 9072 7121 6310 9707 9005 2101 4499 9465 433 4397 1951 6643 10274 10927 5739 340 9207 8439
104754,10223 6079 3738 10113 10218 5374 581 1910 2823 9072 4735 7333 2922 6491 6848 1716 6331 5166 254 53 822 3227 7760 4638 2308
104996,8106 3917 2122 2474 3351 3935 2747 9647 9766 10367 8424 10385 6909 10896 6925 9028 1677 981 11005 6684 8208 8705 146 4871 8275
105415,4397 540 6643 6746 8431 4541 6491 623 2101 254 3375 9376 11140 4499 9816 5285 8818 7121 6310 6915 4854 3123 9890 5980 10317
105527,3166 3464 7748 6836 10073 11193 9572 476 5016 8785 9877 6152 7315 11157 1176 3125 5907 7212 8332 10695 9513 9458 6039 3642 9194
105876,2722 8027 2075 3465 11187 6141 6491 5219 6707 5884 4628 8489 5868 11195 1314 1912 3123 857 9353 4755 9107 2386 2665 10895 6836
106116,1539 4397 10218 4492 3227 7333 2013 6950 8431 4499 10223 7122 7808 4638 6310 540 3722 875 6643 304 10113 7880 8439 7661 2211
106734,6962 10600 10255 4499 2025 10223 10317 6999 540 254 5189 9024 4397 7760 2211 9341 6310 53 8818 6079 3722 8428 843 7817 6331
107018,2471 4397 5285 5773 3375 9674 4541 6643 5980 7679 10005 8635 10637 1037 7790 6234 8653 4027 5519 6746 623 10731 1761 5901 5242
107805,11140 3722 10073 540 7121 423 9465 3236 7559 5804 9024 4748 8275 791 2250 11195 4499 8632 9376 469 11054 7115 6883 694 433
107852,11159 7199 11193 476 9119 9572 6836 10073 6039 10822 9458 4349 3935 3125 4003 3958 9565 6141 1912 3464 2634 8391 8921 7212 2386
108647,10255 6079 10600 9024 5384 5386 10940 651 10223 4638 254 7978 540 6962 10317 3497 2587 1715 1539 9341 10218 4499 8747 7760 7566
109639,3166 3464 7748 6836 8332 8785 5907 9877 10073 3642 476 1176 5016 7212 6152 9572 11193 2031 10695 7315 9513 6621 11157 3125 9194
110614,6079 10600 1539 10255 6962 7760 5900 254 6989 10317 10223 2025 6331 5386 10763 424 4483 540 10113 10020 7817 3427 6491 2885 3361
111408,8751 6759 1139 7742 1254 3043 1092 6487 6788 7707 2747 5412 11120 10315 6925 1851 10904 5832 2776 8673 2810 4734 8807 8208 3309
114115,4499 540 10073 2753 4397 254 8818 6310 10317 1545 10255 9341 8746 11140 6962 843 8208 9881 581 7760 9816 6183 5739 2885 2556
114412,3361 540 3722 3275 10113 6079 10317 3037 4397 9024 6989 8747 9376 6491 11140 3161 6962 10763 581 6119 4638 254 1910 2211 9072
114565,10223 3738 2885 581 7617 10113 1716 5374 6079 1910 5166 11195 822 2922 6491 4735 9072 9816 6643 6848 254 2308 1951 9707 6310
116045,7760 6079 6491 254 6962 1910 2885 540 10223 4483 2025 5900 10113 3958 3361 1539 10600 11195 7227 10317 6848 9816 976 10255 1951
116713,2471 4397 5285 5773 3375 4541 9674 7679 6643 5980 10637 1037 10005 8635 7790 6234 6746 8653 4027 5519 623 1761 10731 5901 167
116765,11193 7199 476 4003 6039 9572 4349 3958 9458 11159 3125 3935 10073 9119 10822 2474 8391 3508 5412 2386 1304 11157 6874 5743 6836
117073,540 254 4397 4499 6310 9024 10317 4638 7122 8818 10255 11140 1964 10600 3275 4492 9341 9816 2885 581 10073 9707 9072 9376 7739
117836,7760 6079 6491 254 6962 1910 2885 540 10223 4483 2025 5900 10113 3958 3361 1539 10600 11195 7227 10317 6848 9816 976 10255 1951
119104,8106 7742 986 1497 7972 8542 10904 1015 4917 9766 1705 7423 1234 4748 6986 694 9415 2019 5704 1254 7706 9261 8806 6689 2810
120598,10223 6079 3738 581 10113 5374 1716 2885 1910 7617 5166 2922 6491 4735 822 9072 11195 6848 254 6643 2308 10218 9816 2823 6310
120776,2474 2386 4326 10100 982 9873 7536 5412 11157 11120 9261 8208 10305 9636 1276 3043 11013 2634 9458 10073 5398 6226 5557 146 2643
121119,10404 4590 10772 6407 2184 11012 3211 2762 7532 7471 6053 651 2587 4 2767 10427 10600 9256 460 8573 10255 9456 9660 7706 4337
121606,7199 11159 11193 476 9572 9119 6039 4003 10073 4349 3958 10822 9458 3125 3935 8391 6836 2474 6141 2386 9565 2634 3508 8921 5743
122269,53 8807 1707 963 2025 7640 6708 2398 10896 6788 544 5542 3792 9669 5551 6461 9028 7666 843 7999 8573 8428 9647 5022 976
122629,2471 4397 5285 5773 3375 9674 4541 5980 6643 10005 10637 7679 8635 6234 7790 1037 8653 4027 5519 6746 623 10731 1761 5242 5901
125890,6962 4483 3361 540 2025 10763 6310 3275 6079 3722 10317 9376 9028 7121 649 963 10223 249 4397 9816 7760 254 4499 9076 6989
126223,963 10800 2398 5542 5551 9028 5022 8573 2025 4238 9647 5335 2142 544 6461 7666 8807 8428 10427 8637 843 10247 53 4946 7999
126639,254 6079 10113 6491 10223 540 581 1387 6848 10317 6989 10255 6962 3738 9072 4483 2922 3275 1910 1180 6643 6331 2885 3100 3722
127778,9877 2926 4659 2173 2243 5799 2715 1300 1531 8661 5203 11222 5876 669 4130 3837 1176 11240 5868 9820 7090 11125 1000 11023 1959
128326,11157 11193 9458 4003 982 3935 6039 5474 1736 2634 3251 2421 2474 2386 6874 5412 9572 1276 3894 3937 11013 6684 10520 2120 10305
129049,2471 4397 5285 5773 3375 9674 4541 5980 6643 7679 10005 8635 10637 1037 7790 6234 8653 4027 5519 6746 623 10731 1761 5901 5242
129365,4397 10073 5398 2885 3123 6643 8818 6491 5739 1018 6002 7748 8632 1951 11140 3096 9710 9207 6707 3360 4628 11195 2101 8208 3958
129650,981 661 10600 1539 1085 4498 4609 2474 10247 2386 6788 4871 10684 4513 5412 8208 5071 8151 8807 9636 4238 9669 9647 7755 5542
130131,8476 4506 5726 6497 6498 4997 2388 8707 2786 10644 2272 4712 10828 8608 4949 6214 4180 913 4434 7524 8163 10056 2650 8311 4958
130660,9877 2075 8027 8489 2715 5799 2926 4659 2173 3465 1959 7090 6491 669 11222 2243 5868 1176 6569 857 11023 8661 3466 1300 7863
130908,6603 3639 1497 6759 5557 3451 6358 1015 12 557 7588 1018 10953 7871 351 8806 262 1139 2145 8542 4748 5255 1092 3744 1818
130951,6079 10600 7760 1539 10255 6962 5900 254 10223 10317 2025 6989 6331 540 10763 6491 10113 4483 5386 424 2885 3361 10020 3427 1910
