surveyId,predictions
12436,540 6643 10317 10763 581 3738 6491 254 2922 9376 11140 1387 9816 5739 8882 9072 6079 3476 340 1007 2885 10223 6551 11195 10006
12705,7450 10112 9877 1531 3352 3214 5901 5980 5203 3123 4397 10940 5889 5040 2293 2173 2101 1018 8818 6491 2744 8149 262 6836 8785
12842,5640 10073 963 7971 2885 7824 8512 7322 1139 6788 10268 4758 5398 3454 7942 462 3177 6634 8807 9165 1086 4341 4158 2753 8424
13429,4659 9877 11240 2715 7655 1300 4773 8661 1000 5876 5203 7961 1531 11125 11222 29 9820 2173 10347 1736 982 9513 2364 3166 2926
15914,2474 9647 5412 6788 8424 8208 5335 4238 1276 4871 146 963 2783 1254 8573 981 544 9261 4609 10247 9636 7706 6925 9190 6689
16550,8151 6962 540 254 4483 581 2025 6331 1910 10223 11195 1888 10113 1716 6989 9072 2474 6079 7760 3275 6491 5900 2885 9816 9647
18511,8542 986 11140 10073 9714 2665 10953 2753 6707 10899 2386 1254 2760 7571 4748 2146 7748 10281 10325 5412 74 9555 3125 10904 4628
18734,8542 1254 10364 5412 4758 10904 9873 146 6925 8208 10073 2474 2753 4755 3993 838 10953 2354 9261 5557 9636 3987 4258 6002 1497
19026,6962 10223 10317 7760 540 843 3958 10073 6331 10600 2885 3177 8208 6079 8151 1910 1964 4397 254 10255 4483 2025 4499 6788 6989
21203,10223 6079 5386 2823 10218 4492 254 7760 10255 581 7670 1715 3227 6331 6491 6848 540 7333 896 4638 6989 1539 7978 10113 4499
21641,6079 9024 10255 10223 6310 5386 10600 4499 254 4397 7978 8747 3037 5384 10317 4638 10218 540 1715 3497 1964 7760 9072 10940 3380
21906,6874 1736 476 2634 10520 11157 9458 4530 11193 5412 1254 1304 4003 8784 2421 3935 2120 10909 982 6039 51 3043 4029 1276 5721
22102,540 9341 10073 10940 10317 11140 4499 4397 8431 7817 3581 1018 8746 2885 6962 2211 10255 8818 6491 10684 254 6915 10600 3497 3438
23717,10073 10899 1018 5901 11140 6707 4397 8818 262 7748 4349 1531 5398 8746 3360 3803 5889 7450 3123 3352 10112 8431 10940 9341 2101
24689,254 6310 4499 540 4492 3275 1964 4638 581 4397 9072 7122 9707 8439 8639 958 8431 6643 2262 8760 340 6900 10317 9005 7121
24920,5542 963 9647 8807 6788 6708 5022 53 1677 11176 544 2474 9669 7322 8573 2398 3792 8705 7999 7666 9028 11178 5335 10896 5551
25437,2474 10247 8151 6684 8208 9647 3935 10385 4609 981 5412 4871 10909 8424 6925 7536 146 1888 694 7788 5071 6788 4498 9636 2386
26098,9877 1300 5876 669 2173 11125 11222 5799 8243 9820 2926 5907 2243 10364 10289 1381 4659 7968 9513 5203 11240 5868 1176 1531 2004
26651,6310 9707 3275 4499 540 6950 958 5771 7880 4638 4397 478 4492 7122 254 9245 1964 9072 581 7121 8747 8439 6056 10024 340
27551,4499 10317 8818 540 4397 8746 10600 9341 11140 6962 7817 890 10073 10940 3067 6999 8431 2211 9881 254 6310 9465 2961 10255 3722
27567,9458 6039 9572 476 6874 2539 10520 7199 1304 3125 5721 6786 7770 1176 1195 1736 11193 10844 10073 2634 3865 3669 10947 6855 5907
30973,4499 540 10255 254 4397 6310 6962 10600 1964 10317 7760 9024 581 8818 8746 10223 6079 10940 10073 8760 9341 4638 2885 11140 3275
31970,9256 2587 96 10255 10648 7532 10600 4590 6407 5055 8428 6497 3211 8477 10404 9660 4686 7552 7687 5068 3429 5602 7471 4551 3721
32178,2885 10073 1964 433 6788 7824 1951 9816 540 9005 9707 5398 8807 7121 11140 254 1910 3177 6962 9647 3958 963 843 5739 3123
32282,8806 6497 11012 6498 2184 10155 2799 9256 2933 7471 8229 1162 3451 6555 8743 4109 4267 5486 2693 3429 5804 4112 2516 6805 2774
32525,6310 9707 4492 4499 958 254 3275 540 8439 4397 1964 7121 9072 10024 7122 478 4638 5928 9245 7880 6950 6900 9005 581 1455
33904,963 10600 5189 53 7957 6962 5114 7999 2025 7760 8807 8151 843 10223 6331 7942 8512 1964 6079 4483 6989 254 5071 10317 976
33921,5773 6643 4027 5739 5980 6491 9674 3123 2885 10073 9890 5242 4397 1545 7529 3838 11140 5420 6551 5166 7315 6746 3375 9376 5519
34778,10909 2474 9766 3935 6909 10315 2386 11157 811 6689 9458 8549 269 9261 9702 10728 3251 2122 8512 2109 8991 4122 5022 449 11193
36216,540 254 4499 6310 4397 2885 10073 9816 8818 11140 10317 5739 1964 9005 2847 9072 581 9707 6643 8439 7121 11195 4492 9465 6746
36737,3497 10940 7978 10255 10600 3581 3838 5386 2587 9341 5018 10082 6091 10317 4638 9024 8747 1180 4397 2556 3722 6079 540 7613 1387
36869,5557 3451 6603 7588 3639 1254 1497 10904 4748 1018 9714 10073 1015 7871 5543 6611 8542 4532 8316 8983 1092 6759 7571 6067 7006
38125,6643 4397 540 6491 6746 623 6310 254 7121 4499 9376 9245 2922 3275 4638 9890 9072 8431 1455 5928 4541 1964 340 7122 3375
38812,4758 544 1497 10073 11140 6883 694 1086 8508 5398 1018 8542 53 4748 8208 963 2753 8807 9647 1818 6788 6002 10078 8983 10904
39525,1964 6310 254 963 540 7760 9072 1910 843 9816 6962 581 4638 9707 4499 958 11195 3275 2885 8807 7999 10223 976 4483 6643
39795,7999 976 53 963 8084 8807 843 5184 5932 9669 8587 8428 2142 2025 7666 3792 4216 8573 3479 4483 6708 2885 9694 7322 3510
40447,4499 540 4397 6310 10317 8818 11140 7121 254 9816 9465 9341 9707 1964 10073 8746 1086 958 2885 890 8760 9376 3722 7739 4854
40597,4499 254 6310 540 4397 4492 1964 9707 8439 9005 2885 7121 9816 9072 11140 8818 10317 10073 958 3275 4638 581 10024 5739 6643
40845,10255 10600 7978 10940 6962 10223 6079 2025 7760 5189 8151 53 6989 651 661 1539 9024 5900 6331 843 3497 10317 9341 6999 5386
41048,3451 5557 1015 3639 1254 6603 4748 6002 1497 10073 1018 5543 8983 9714 2248 7588 10904 4734 469 9881 477 4532 1162 9317 1818
41209,963 8807 6788 6962 7824 9647 1964 8512 5114 10073 843 2885 1910 2025 254 2398 4483 11195 5745 3177 9707 7322 10223 4871 1888
41369,2173 4659 8661 1300 2926 3837 4130 5799 9513 2243 9877 5876 11125 669 9820 1176 11222 1531 5203 9341 2715 11240 6410 2364 1959
41476,963 8807 6788 1964 8512 1264 10896 976 2398 5745 6962 9669 5114 2142 9647 11005 10073 1707 2885 7942 791 843 2474 8151 7999
41725,3123 5980 4397 3214 2101 6491 7450 3352 3375 6643 6746 10112 4027 3096 8818 5739 9890 623 1531 5285 10005 9674 6633 4541 11140
42000,9877 4659 1300 11240 2715 8661 5876 2173 11222 1000 1531 5203 7655 2364 2243 2926 4773 9820 11125 7961 9513 10347 669 1702 4837
42935,3451 8806 4748 8782 5804 7706 423 1497 10073 11068 2799 1162 5895 3358 4734 4317 8751 4112 4105 11012 5832 2921 1015 408 5630
44791,4499 540 4397 10317 6962 11140 3722 8746 8431 8818 10600 1018 8760 9024 9341 6310 2211 7121 581 1086 9707 2961 7706 4638 10255
46094,2474 5412 8208 8424 10909 146 6684 9647 10247 3935 694 6925 4871 2386 7536 7706 10385 6788 10315 981 9636 5335 4609 8151 7788
47008,11140 423 7121 4748 10073 7115 1086 9376 3722 9881 5149 5804 8818 10317 5398 4499 9024 1818 1288 8760 9816 8508 8431 6883 9465
48669,5412 2474 11157 8208 981 1276 7862 8424 7706 10909 1497 6689 3935 11013 9647 8573 9261 661 8705 5071 2386 8512 4498 1498 4871
49000,2474 2386 8208 146 8151 9702 10247 10909 3935 6925 10684 10073 981 5412 9647 7536 4871 6788 6909 8424 180 9388 3958 9261 10315
49038,5386 6079 10223 581 540 10317 10255 254 6989 9024 1387 6962 10763 10113 8258 3275 9376 6331 3738 6491 9465 9072 6964 3722 5189
49319,6643 4397 6491 9890 623 3375 4541 5285 8635 6746 5980 5166 3123 2922 7790 2608 10005 2101 9376 540 5739 9674 2908 11140 8431
50057,1254 7588 5557 3451 8542 6603 1497 9555 10073 10904 5543 5412 9714 1018 1015 7871 7706 8746 6002 6067 4532 7006 4748 4263 8237
51364,2885 540 1964 254 11195 9816 10073 5739 3958 4499 6310 9707 6491 581 11140 1716 958 9072 4397 6643 8858 8208 6788 1951 10274
51795,9458 1736 6874 6039 4622 476 10520 2634 11193 10073 11157 5817 2539 4530 5721 8784 51 9572 10364 1304 982 10909 3935 3419 3251
52317,10247 2474 981 9647 6788 963 5071 1888 4498 4871 8151 8208 9669 10684 5542 2885 10385 4609 661 7322 8807 6989 3177 8424 10683
52326,2474 10247 8151 981 3935 8208 9647 2386 5412 10909 146 7536 6788 4871 8424 10315 10385 5071 10073 4498 1888 6925 694 6684 9636
52364,5412 11157 2474 10909 3935 3251 9458 2386 6226 1276 1254 1736 7706 11013 8208 146 5474 8424 6684 51 1497 8705 10315 2634 6685
52481,11140 4397 10073 8818 3438 1018 7748 8746 8149 540 8431 9341 10281 5543 9714 423 1545 10899 4748 9376 9600 9465 10317 3969 6707
53300,10317 540 10940 11140 4397 6643 4748 9376 7817 10763 1018 8746 6962 8431 3838 3497 3318 6491 10073 3722 249 1387 423 8208 10020
54076,6603 10904 5557 3451 1254 1092 838 7571 8806 8237 4258 262 10953 634 5483 12 3639 3181 8542 7493 462 6002 6759 1015 8340
54193,6497 10404 10648 9256 7532 5055 8992 8806 3429 4590 11012 96 2630 6407 5068 4686 4551 7552 8477 8428 9040 3721 7706 7471 3663
54624,540 4397 9005 4499 6310 6643 254 7121 9707 9072 11195 9245 2922 11140 340 2885 3275 9816 1964 10073 10317 958 8818 9376 6491
55644,8106 2474 5412 3935 8208 9261 3351 2386 1497 8424 1254 981 3917 10315 10909 694 10073 146 6684 7536 2747 8770 9766 4498 7862
56496,9766 2474 2122 3935 8106 6909 2386 9458 10315 9261 9702 269 10909 10073 1677 146 2109 8705 8424 1519 6666 11193 8770 8549 3251
56887,10073 8818 7817 11140 2753 8746 10899 4397 1018 10281 3123 5543 4499 9881 5398 10317 4404 8149 9600 540 10950 2569 1051 9341 890
58388,7318 5071 2126 10460 6331 6079 10255 5618 10247 3297 8151 1888 8330 10600 2525 4498 6989 2474 9647 694 428 2386 53 661 9168
60548,8542 1254 6874 4530 9442 51 5412 1882 9555 10953 1162 6226 3627 10073 5557 3043 5721 4610 3451 10364 1736 5483 7706 351 1712
60731,10223 254 6079 540 9072 1910 10113 4483 6962 581 7760 6310 6491 1888 9816 3361 9024 10317 6643 822 3738 2025 3275 6331 1387
61092,9647 2474 6788 10247 8208 963 8424 10315 1888 694 2543 10385 5335 8705 146 10896 3177 2142 6925 7788 544 9028 4609 5412 9261
61334,5166 6491 6643 9890 4397 2922 623 6746 963 2885 1964 6788 4541 8807 9816 8512 1910 5994 10073 5739 5980 254 6962 5285 3123
62643,2885 11195 9816 9707 540 10073 1964 4499 254 1910 958 3958 4397 11140 5739 6310 9005 8807 6962 7121 10317 8818 6788 1086 9465
62910,4499 540 254 6310 1964 10317 3275 4397 9707 11140 9816 958 4492 2885 3722 7121 581 8818 9072 8746 10024 11195 7122 4638 8439
63918,8542 1015 3451 1254 10904 6759 11140 462 2019 3181 1162 9555 7571 8340 8219 5483 10953 3639 6603 351 10073 2753 9795 5543 1092
64178,2474 5412 10909 9647 2386 146 8208 694 6788 10315 3935 8424 10247 981 6684 7536 4871 1888 8705 6925 5071 1497 2543 9636 7706
64913,540 10317 9816 3275 9376 6643 11140 581 254 6491 9072 11195 10763 4499 1387 3738 9465 10474 6079 340 10249 6962 3722 2885 3318
66097,1910 11195 540 9816 2885 9707 254 6310 3958 3275 10113 4483 9072 581 1264 4447 958 6491 1716 8858 1951 10274 6962 6643 6788
67733,1276 7706 8208 5412 1497 7536 1254 9636 9647 1539 4238 11013 544 9873 10073 8424 3043 2429 9190 7322 3177 10904 146 7395 6689
67998,4499 540 254 6310 10317 10600 581 6962 4397 4492 4638 7760 10223 8818 1964 10255 843 2885 2025 8746 3275 9072 9707 3067 10073
68018,8879 6643 6491 5868 5999 9890 5125 5066 3123 5242 3554 10073 7054 4015 7871 3228 4675 6633 7529 3375 7852 7135 1425 3135 10514
68034,3043 4238 5412 1276 7706 1539 3345 10946 11120 9415 1254 5969 1497 2120 5173 10909 5542 11157 6685 9190 5335 8208 8573 51 2036
69003,540 4499 6310 254 4397 9816 1964 9707 2885 10073 7121 11140 8818 10317 958 9005 9465 5739 8439 11195 6643 9072 2101 4492 4854
69099,9766 811 2474 8991 9647 6689 10047 6909 5173 2783 5412 146 8424 8106 1276 2122 10073 10315 7862 8208 8512 2386 1497 5022 9261
70350,6560 3125 10073 2665 4653 9555 2643 2539 8542 5412 10364 51 11140 6141 3707 9458 10909 1254 4142 4530 6666 2386 887 5721 2634
70662,4499 10317 540 4397 8818 11140 8746 9341 3722 7121 10073 6310 890 254 2211 1086 9881 9816 7817 1964 9465 9376 2885 6962 7739
72103,10247 2474 1888 981 5071 9647 8151 963 4498 6788 10385 4871 4609 3935 8208 6989 2386 5189 10315 661 1495 2543 8705 9669 5542
72786,7972 8542 7742 1497 6446 986 1234 3451 10904 7423 1254 8806 4748 5832 1015 380 839 8351 4758 10073 2194 5895 4640 694 4917
72854,4499 10317 540 4397 8818 11140 8746 9341 890 10600 254 10255 10073 9024 6962 6310 9465 7817 6999 1964 9816 3722 2211 5189 3037
73272,7968 7090 1176 4659 10289 5907 9877 11125 2364 7315 9820 10893 10558 9513 8027 3837 8332 8489 2683 6855 3125 669 11240 6491 7777
73905,10364 9555 4869 9480 7571 7630 11080 5844 10522 9936 2325 10950 1431 2369 11155 8542 2146 10546 1162 4358 2373 3419 6264 2019 10340
74414,7315 3125 5868 8154 2665 2722 2325 9353 5219 10506 8027 9547 2075 4251 1195 7748 10289 10510 3278 8885 7295 10632 5907 6141 1912
75195,6643 4397 6491 623 9890 4541 5980 3375 5285 6746 3123 7790 2608 2101 5166 2922 8431 540 9376 5526 1214 4854 10005 8635 5739
76085,11140 8818 4499 540 10073 10317 3722 7121 8746 423 4397 9376 1086 9465 1964 1018 10600 9816 1288 9341 8431 9881 4748 5398 254
76528,10255 10223 6079 7978 5386 10600 7760 6962 9024 540 581 254 1964 4499 4638 10317 6310 2025 4397 1715 9341 10218 843 8639 6989
76891,3125 10073 2760 10281 9458 2753 4349 11140 5868 1195 6548 10899 10950 4229 2386 4368 10948 4977 3958 7748 9696 6836 6707 10051 4755
80169,10940 1018 262 5040 4397 10112 5901 8818 9341 8746 7817 10082 3581 1761 2556 890 1531 10600 3722 2163 11140 7450 5398 3123 8431
80467,476 1736 11157 9458 6874 4003 5412 4530 11193 51 982 2634 3251 2421 1254 10909 2120 5721 2539 6039 1304 3935 10520 9572 3043
80514,4477 6786 7118 9458 6874 5474 4916 1160 2539 11193 10909 6039 3669 6235 9572 3125 1736 9348 3251 5076 11157 3935 3865 10073 2643
80804,4397 8431 8177 1455 5771 6310 6950 540 2894 841 6643 4492 7880 4499 9072 875 7122 10218 1539 7728 6056 8760 5149 3237 10274
81526,11195 433 9816 7121 6915 11140 540 1951 423 10274 6643 4499 5398 4397 9376 9465 3123 1170 10899 643 9207 8431 5739 9832 3318
81908,10073 2386 4814 5420 2474 6491 473 9702 1195 10179 8154 1959 4349 7748 1842 1519 9261 3747 2683 2949 6643 11140 6548 9890 6925
82140,2823 10223 7333 10218 7760 10255 6079 4492 5386 896 10600 254 7670 4638 7978 3227 540 581 10317 1715 6962 2025 1539 4397 7817
82897,2823 7333 10218 10223 1539 4492 10255 7670 9794 3227 896 10600 7978 6079 4397 10284 540 5386 4638 254 6331 7817 5071 6989 8428
83363,963 5542 9647 8807 53 6788 544 6708 11176 4238 10247 9669 843 2398 1677 5335 2474 5022 7666 3792 8573 8705 5551 10896 9028
85499,963 6788 8807 8151 1964 9647 1264 4483 2885 1910 6962 843 7322 2025 10073 9669 5114 7942 976 2474 3177 254 1888 9028 9707
85744,4530 5412 51 1736 1254 11157 2120 3043 8784 5721 9458 6874 10909 10364 10073 982 2634 3251 10520 1276 2539 8542 476 3935 9412
86085,2474 9766 146 9261 9647 8424 6909 10315 8208 2122 5412 7862 8991 1677 6925 8549 10073 811 8705 8106 6689 5173 8512 5704 5400
86312,7450 3123 4397 5980 3352 2101 3214 10112 6746 4027 3375 8818 5739 6491 6643 3096 10073 9890 11140 5398 5040 8760 6571 8431 1018
88358,2386 9261 10073 2474 5412 8208 3020 146 3958 10364 9458 10305 6548 6925 10315 11140 8076 9702 8542 3125 4341 5219 7536 305 5882
88734,254 540 6310 581 4499 1964 4492 4638 8639 9072 6079 7760 3275 10223 8439 7122 4397 9024 9707 10317 9816 6643 2885 8760 1715
88807,9877 5907 10289 1300 7968 11125 5876 4659 1176 2173 245 7090 1381 669 3441 1160 5868 10558 9820 8243 10364 3115 3837 5018 3466
89191,10255 6079 7978 5386 10223 10600 2823 10218 7760 4638 4492 2587 53 651 9024 7333 1539 1715 5384 7613 2025 10940 6962 254 5189
89854,2474 10247 9647 963 981 8208 6788 1888 8424 5412 8705 5071 10315 3935 4498 2386 5542 4238 9261 4871 5335 4609 1497 146 544
91065,2760 3125 1195 7748 5868 1176 1702 3508 10506 1842 9513 9820 10073 11125 982 262 2539 3166 6039 2665 10281 6840 4229 5907 11240
91371,2885 9005 9816 540 11195 9707 6643 5739 11140 254 10073 4397 4499 1951 9465 6915 7121 2101 1964 9376 3958 10024 6310 5398 3123
92621,2474 5412 146 6925 3935 8424 8208 10909 1254 6689 9261 1276 11157 9647 4238 7706 10315 6685 3251 9636 8705 5335 694 8512 11013
93286,10073 4229 10364 10281 494 3125 9231 2753 9165 2665 11140 10051 10899 7315 7748 5868 1903 5219 6491 9458 7118 1894 8921 7199 3987
94281,8785 3166 3464 7212 9877 9513 10073 4659 9572 7748 7548 1176 3125 11240 7199 9458 5868 1160 10822 8878 2031 2926 1300 2715 3229
95767,3987 10904 4758 1254 10073 1497 10600 10364 8208 1539 7536 6781 9636 3993 2753 661 10247 10255 2580 5543 8811 7588 8818 6788 3958
97031,10255 6079 10600 10940 10223 5386 7978 3497 7760 540 4638 4499 1715 254 9024 9341 10317 10218 5189 6962 4492 2587 5384 1539 8639
97519,963 9647 8705 544 5542 7862 8208 5412 5022 2474 1276 8424 6788 1677 8573 4238 10896 10047 694 5071 8807 8512 5335 1498 1888
97774,10385 2474 10247 963 9647 10896 4609 8424 7788 10315 6788 1964 8208 11005 4871 8151 9669 8807 1888 2142 694 6684 8705 6989 791
98717,4659 9877 2715 8661 11240 3166 9820 5876 1300 1702 5203 1531 7655 11222 1176 2173 982 4773 11125 1000 9513 2243 2926 7748 7961
100319,6491 4397 6643 2922 5166 9890 6746 623 9245 540 5994 9005 8431 8760 5285 7121 9707 3375 3738 10073 340 9072 2101 2885 9376
100802,3125 1712 5868 10950 2665 11092 10281 10899 2760 8027 8482 9555 6560 2325 7315 4892 5116 351 6141 4349 8921 4229 8958 2245 6786
102099,11012 2184 2799 1216 4109 2693 2933 6497 9256 3429 8743 5055 1162 8806 8229 6555 423 7918 7471 5486 8544 3451 3211 6053 10155
102354,4499 6310 254 540 1964 3275 9707 958 4492 581 4397 10317 9816 9072 8439 6962 4638 11195 7121 2885 7122 3722 2262 10024 7760
103486,5071 2474 10247 981 1888 9647 8151 4498 2386 4871 6788 963 8208 3935 2543 661 2126 7318 6989 6331 7536 1495 10909 10600 10684
103942,8106 2474 5412 1254 7837 2783 8424 1139 6788 6925 10991 3454 10904 4202 6689 2747 8673 146 9647 10307 6684 8807 10385 6208 3043
104416,2885 10073 540 9005 11140 11195 4499 9816 4397 9707 5739 7121 254 6915 10317 9465 6643 8818 10927 2101 9376 8431 1964 3958 3161
104754,2823 10223 6079 5386 10255 7333 10218 1539 4492 7760 254 896 10600 7978 7670 3227 1180 4638 540 4609 10317 1715 5189 8639 6331
104996,8106 3935 5412 2474 9458 1254 8424 10909 10073 8208 8770 10315 6925 146 3917 9261 2386 9766 2747 6689 6909 2122 8705 1497 3251
105415,4397 2101 3123 5739 8818 6746 6491 4854 5980 8431 11140 7450 4027 3096 10112 6915 10073 8760 2885 6643 9710 9465 3352 9005 540
105527,4209 9572 10073 4886 3125 9458 8435 413 2946 7199 6874 5907 7118 7748 2539 1416 6219 701 5867 1946 6391 2446 4229 3464 6808
105876,4530 1736 11157 5412 6874 8784 2120 1254 10520 3043 10364 5721 2634 982 9458 1276 2539 51 1304 5817 2932 10073 1539 476 6039
106116,10218 4492 10223 7333 6079 1539 3227 1387 10255 7978 8639 4638 8747 2013 129 5386 10284 2823 6310 540 581 9794 6643 9072 841
106734,10255 10600 6962 4499 6079 10223 10317 10940 6999 9024 540 7978 254 4638 2025 1964 5189 7760 5900 4492 8746 3067 6310 651 9341
107018,4397 6643 7315 9674 5980 10005 6234 7790 3375 8635 5773 3214 2471 6915 3123 9376 623 8431 6746 5285 4027 5519 5739 9036 2101
107805,9816 540 433 11195 6915 10073 9376 7121 4499 6643 11140 5398 9465 2101 3123 2885 10899 1951 254 10024 423 5739 6551 7644 9207
107852,3125 1195 2760 1176 7748 9820 1842 11125 2665 10073 6039 4229 3508 9513 982 10506 5868 1702 11140 2325 7315 2683 5907 10281 9458
108647,10600 10255 6962 2025 8151 963 10223 843 10940 10317 3581 53 5189 7760 6989 6079 7706 7978 10047 661 1539 8807 4483 8428 7999
109639,7212 8785 3166 10073 9572 2031 3464 5980 5867 7748 6874 6391 8878 2634 6836 2371 8489 6219 9458 3125 11243 1176 7315 8332 6621
110614,6491 2922 9072 10113 1910 581 540 6310 6848 254 822 10223 3738 7227 3275 2885 8439 1716 10474 6643 9707 1964 4638 6079 11195
111408,10073 5398 2753 8512 1139 7971 963 5434 4671 11140 6788 7322 8807 1018 10315 2564 8208 8424 4734 3181 10904 8431 9165 3454 6883
114115,963 7999 53 10600 7760 6962 7957 2025 8151 7942 1964 10223 5189 843 254 5071 5114 4483 6331 8428 1264 8807 976 6989 6079
114412,3275 3361 581 10113 6491 1910 540 6079 10223 9024 254 1180 822 3447 9816 3722 6962 1387 8747 10317 2922 6989 3037 9072 10024
114565,9707 6310 1964 254 5771 540 6950 9072 9816 581 10113 958 4492 340 7617 4638 4397 2922 9245 478 11195 8439 7121 6491 6848
116045,10223 6079 5386 254 7760 6848 10255 6331 6962 1180 4492 581 540 10218 10317 4638 6491 9072 4483 2025 10113 3427 1910 7670 5384
116713,540 1964 4397 7121 11140 8760 4499 423 6746 8431 9816 4638 8747 9376 9465 10317 8818 10474 254 5149 649 3722 340 6643 7739
116765,8542 10364 1254 10953 1018 9555 10948 10904 2665 6567 10073 9934 2753 2145 2146 8219 986 11140 4758 5461 10281 3639 7571 2760 10899
117073,6310 4499 540 4397 254 9707 7121 958 8818 9816 10317 11140 1964 2885 10073 4492 8439 9072 9005 3275 8746 5739 10024 890 9465
117836,10255 6079 5386 10223 1539 10600 10317 5189 7817 6962 6331 6989 5071 5900 9024 8747 661 2025 10460 424 3361 8258 540 9734 5384
119104,557 2733 10073 2194 6883 4748 8542 6446 9261 7423 8106 10904 10468 7742 1015 11140 986 6788 9881 1497 2783 10525 6002 8431 7040
120598,9024 6310 254 6079 1964 10223 540 4638 8747 4492 581 4499 10255 5771 9707 10317 7760 4397 9072 3037 958 6848 1715 10218 340
120776,4916 3251 2539 7118 3935 6880 11157 10909 9458 1736 5474 11193 6840 4477 449 5412 10073 2474 8408 4530 982 2634 10728 11132 51
121119,2184 2587 9256 8428 10600 5055 4109 8806 6053 3429 7532 96 11012 8229 1964 6407 4590 3211 6497 2799 6405 2767 10155 1216 7471
121606,1195 3125 2665 949 2683 1187 6840 4229 7748 3465 2760 10281 2075 5868 5907 11140 1176 1842 7118 8027 1903 10950 8924 7315 6836
122269,11012 2799 423 2933 4105 5804 9024 6498 4112 9524 2184 5486 8229 11068 2693 3722 9660 5895 2921 4748 1216 8743 4317 1818 3451
122629,6848 254 6491 10223 540 9072 581 7760 4492 3738 8639 7227 1387 4638 10113 6310 10218 1715 822 5384 6079 11078 3294 6643 2922
125890,10247 1888 2474 963 9647 8151 981 5071 6788 6989 4498 4871 8208 661 2885 10385 10684 4609 5189 9669 5542 7942 7760 1910 10073
126223,963 5542 9647 4238 6788 544 8573 8807 843 53 1677 9669 5335 8208 1986 7322 2025 3792 1276 9028 2398 6708 8705 10247 2474
126639,5386 6079 10255 10218 10223 7978 3334 8258 9734 1539 5189 10600 7670 2823 7817 10317 10940 10020 3879 6331 10763 3380 3227 3497 8747
127778,2173 1300 8661 4659 9877 2926 5876 2243 1531 11222 5799 2715 5203 669 3837 1000 9513 4130 11240 11125 9820 10347 2364 1176 4773
128326,1195 3125 7199 10073 10281 9458 2356 9565 4755 1894 9696 6141 4229 5907 4114 2753 4349 10947 8721 6560 2282 10364 11140 5868 6548
129049,9674 10005 5980 7790 4397 8635 6643 623 3375 6234 3123 3214 5519 7315 5285 2471 4027 5773 9890 4541 5739 2908 8653 6915 9376
129365,10073 7748 11140 10899 1018 6707 4397 8818 6002 5901 5398 8632 262 4349 3181 7536 2891 3360 6626 5543 1705 8746 9317 10881 6611
129650,10247 4498 981 5071 661 2474 1539 8151 1888 10600 5542 6989 963 4871 9647 1085 4609 5189 4513 8208 10255 4238 7536 6788 3067
130131,5804 7742 5832 11012 8751 5895 423 10823 2799 4267 7706 2774 8743 9524 8229 2762 2933 2184 4640 4105 8806 6588 9256 4991 2322
130660,8027 8635 7315 9674 5980 9890 6643 2075 7790 10788 4541 8489 3375 10005 4567 6234 949 6491 5285 2908 3123 3214 857 1959 9231
130908,6603 5557 3451 8806 4748 1254 1497 5543 1018 10904 3639 10953 8542 262 9714 8316 9765 7588 12 1015 1092 1162 10073 2248 6611
130951,7817 10317 3879 11140 8818 10763 10020 4397 8746 540 10255 6079 2753 3318 8431 5218 5892 4748 1545 1539 10082 1038 4499 3803 8760
